timestep,HP - air,HP - seawater,HP - heat recovery,electric chiller
T7401,3.321,3.459,2.574,4.723
T7402,3.359,3.459,2.574,4.669
T7403,3.387,3.459,2.574,4.631
T7404,3.41,3.459,2.574,4.601
T7405,3.416,3.459,2.574,4.593
T7406,3.427,3.459,2.574,4.578
T7407,3.439,3.459,2.574,4.563
T7408,3.421,3.459,2.574,4.586
T7409,3.421,3.459,2.574,4.586
T7410,3.404,3.459,2.574,4.608
T7411,3.41,3.459,2.574,4.601
T7412,3.45,3.459,2.574,4.547
T7413,3.48,3.459,2.574,4.509
T7414,3.462,3.459,2.574,4.532
T7415,3.45,3.459,2.574,4.547
T7416,3.439,3.459,2.574,4.563
T7417,3.439,3.459,2.574,4.563
T7418,3.456,3.459,2.574,4.54
T7419,3.48,3.459,2.574,4.509
T7420,3.444,3.459,2.574,4.555
T7421,3.439,3.459,2.574,4.563
T7422,3.45,3.459,2.574,4.547
T7423,3.45,3.459,2.574,4.547
T7424,3.444,3.459,2.574,4.555
T7425,3.439,3.459,2.574,4.563
T7426,3.444,3.459,2.574,4.555
T7427,3.456,3.459,2.574,4.54
T7428,3.48,3.459,2.574,4.509
T7429,3.48,3.459,2.574,4.509
T7430,3.468,3.459,2.574,4.525
T7431,3.45,3.459,2.574,4.547
T7432,3.433,3.459,2.574,4.57
T7433,3.433,3.459,2.574,4.57
T7434,3.433,3.459,2.574,4.57
T7435,3.421,3.459,2.574,4.586
T7436,3.289,3.459,2.574,4.768
T7437,3.273,3.459,2.574,4.791
T7438,3.236,3.459,2.574,4.845
T7439,3.31,3.459,2.574,4.738
T7440,3.299,3.459,2.574,4.753
T7441,3.231,3.459,2.574,4.852
T7442,3.247,3.459,2.574,4.829
T7443,3.247,3.459,2.574,4.829
T7444,3.252,3.459,2.574,4.822
T7445,3.267,3.459,2.574,4.799
T7446,3.289,3.459,2.574,4.768
T7447,3.294,3.459,2.574,4.761
T7448,3.315,3.459,2.574,4.73
T7449,3.354,3.459,2.574,4.677
T7450,3.398,3.459,2.574,4.616
T7451,3.41,3.459,2.574,4.601
T7452,3.41,3.459,2.574,4.601
T7453,3.404,3.459,2.574,4.608
T7454,3.359,3.436,2.539,4.639
T7455,3.316,3.436,2.539,4.7
T7456,3.268,3.436,2.539,4.768
T7457,3.221,3.436,2.539,4.837
T7458,3.262,3.436,2.539,4.776
T7459,3.268,3.436,2.539,4.768
T7460,3.262,3.436,2.539,4.776
T7461,3.231,3.436,2.539,4.822
T7462,3.123,3.436,2.539,4.989
T7463,3.108,3.436,2.539,5.012
T7464,3.089,3.436,2.539,5.043
T7465,3.062,3.436,2.539,5.088
T7466,3.052,3.436,2.539,5.104
T7467,2.994,3.436,2.539,5.203
T7468,2.981,3.436,2.539,5.226
T7469,2.999,3.436,2.539,5.195
T7470,3.034,3.436,2.539,5.134
T7471,3.062,3.436,2.539,5.088
T7472,3.071,3.436,2.539,5.073
T7473,3.071,3.436,2.539,5.073
T7474,3.201,3.436,2.539,4.868
T7475,3.278,3.436,2.539,4.753
T7476,3.332,3.436,2.539,4.677
T7477,3.359,3.436,2.539,4.639
T7478,3.337,3.436,2.539,4.669
T7479,3.365,3.436,2.539,4.631
T7480,3.316,3.436,2.539,4.7
T7481,3.252,3.436,2.539,4.791
T7482,3.201,3.436,2.539,4.868
T7483,3.226,3.436,2.539,4.829
T7484,3.294,3.436,2.539,4.73
T7485,3.316,3.436,2.539,4.7
T7486,3.31,3.436,2.539,4.707
T7487,3.316,3.436,2.539,4.7
T7488,3.321,3.436,2.539,4.692
T7489,3.321,3.436,2.539,4.692
T7490,3.326,3.436,2.539,4.685
T7491,3.321,3.436,2.539,4.692
T7492,3.316,3.436,2.539,4.7
T7493,3.316,3.436,2.539,4.7
T7494,3.316,3.436,2.539,4.7
T7495,3.316,3.436,2.539,4.7
T7496,3.321,3.436,2.539,4.692
T7497,3.316,3.436,2.539,4.7
T7498,3.31,3.436,2.539,4.707
T7499,3.31,3.436,2.539,4.707
T7500,3.305,3.436,2.539,4.715
T7501,3.31,3.382,2.539,4.707
T7502,3.31,3.382,2.539,4.707
T7503,3.305,3.382,2.539,4.715
T7504,3.305,3.382,2.539,4.715
T7505,3.305,3.382,2.539,4.715
T7506,3.31,3.382,2.539,4.707
T7507,3.31,3.382,2.539,4.707
T7508,3.305,3.382,2.539,4.715
T7509,3.294,3.382,2.539,4.73
T7510,3.299,3.382,2.539,4.723
T7511,3.299,3.382,2.539,4.723
T7512,3.299,3.382,2.539,4.723
T7513,3.299,3.382,2.539,4.723
T7514,3.305,3.382,2.539,4.715
T7515,3.299,3.382,2.539,4.723
T7516,3.294,3.382,2.539,4.73
T7517,3.289,3.382,2.539,4.738
T7518,3.283,3.382,2.539,4.746
T7519,3.294,3.382,2.539,4.73
T7520,3.289,3.382,2.539,4.738
T7521,3.283,3.382,2.539,4.746
T7522,3.268,3.382,2.539,4.768
T7523,3.268,3.382,2.539,4.768
T7524,3.268,3.382,2.539,4.768
T7525,3.268,3.382,2.539,4.768
T7526,3.262,3.382,2.539,4.776
T7527,3.262,3.382,2.539,4.776
T7528,3.257,3.382,2.539,4.784
T7529,3.252,3.382,2.539,4.791
T7530,3.247,3.382,2.539,4.799
T7531,3.247,3.382,2.539,4.799
T7532,3.237,3.382,2.539,4.814
T7533,3.237,3.382,2.539,4.814
T7534,3.237,3.382,2.539,4.814
T7535,3.226,3.382,2.539,4.829
T7536,3.221,3.382,2.539,4.837
T7537,3.216,3.382,2.539,4.845
T7538,3.221,3.382,2.539,4.837
T7539,3.221,3.382,2.539,4.837
T7540,3.206,3.382,2.539,4.86
T7541,3.191,3.382,2.539,4.883
T7542,3.176,3.382,2.539,4.906
T7543,3.161,3.382,2.539,4.928
T7544,3.161,3.382,2.539,4.928
T7545,3.151,3.382,2.539,4.944
T7546,3.151,3.382,2.539,4.944
T7547,3.156,3.382,2.539,4.936
T7548,3.161,3.382,2.539,4.928
T7549,3.161,3.382,2.539,4.928
T7550,3.151,3.382,2.539,4.944
T7551,3.151,3.382,2.539,4.944
T7552,3.147,3.382,2.539,4.951
T7553,3.147,3.382,2.539,4.951
T7554,3.147,3.382,2.539,4.951
T7555,3.156,3.382,2.539,4.936
T7556,3.156,3.382,2.539,4.936
T7557,3.166,3.382,2.539,4.921
T7558,3.166,3.382,2.539,4.921
T7559,3.166,3.382,2.539,4.921
T7560,3.166,3.382,2.539,4.921
T7561,3.166,3.382,2.539,4.921
T7562,3.166,3.382,2.539,4.921
T7563,3.161,3.382,2.539,4.928
T7564,3.151,3.382,2.539,4.944
T7565,3.151,3.382,2.539,4.944
T7566,3.161,3.382,2.539,4.928
T7567,3.166,3.382,2.539,4.921
T7568,3.176,3.382,2.539,4.906
T7569,3.186,3.382,2.539,4.89
T7570,3.191,3.382,2.539,4.883
T7571,3.201,3.382,2.539,4.868
T7572,3.211,3.382,2.539,4.852
T7573,3.221,3.382,2.539,4.837
T7574,3.231,3.382,2.539,4.822
T7575,3.231,3.382,2.539,4.822
T7576,3.237,3.382,2.539,4.814
T7577,3.242,3.382,2.539,4.807
T7578,3.252,3.382,2.539,4.791
T7579,3.262,3.382,2.539,4.776
T7580,3.294,3.382,2.539,4.73
T7581,3.299,3.382,2.539,4.723
T7582,3.283,3.382,2.539,4.746
T7583,3.268,3.382,2.539,4.768
T7584,3.262,3.382,2.539,4.776
T7585,3.247,3.382,2.539,4.799
T7586,3.221,3.382,2.539,4.837
T7587,3.247,3.382,2.539,4.799
T7588,3.247,3.382,2.539,4.799
T7589,3.206,3.382,2.539,4.86
T7590,3.226,3.382,2.539,4.829
T7591,3.231,3.382,2.539,4.822
T7592,3.211,3.382,2.539,4.852
T7593,3.231,3.382,2.539,4.822
T7594,3.294,3.382,2.539,4.73
T7595,3.294,3.382,2.539,4.73
T7596,3.326,3.382,2.539,4.685
T7597,3.343,3.382,2.539,4.662
T7598,3.348,3.382,2.539,4.654
T7599,3.337,3.382,2.539,4.669
T7600,3.316,3.382,2.539,4.7
T7601,3.289,3.382,2.539,4.738
T7602,3.268,3.382,2.539,4.768
T7603,3.262,3.382,2.539,4.776
T7604,3.268,3.382,2.539,4.768
T7605,3.316,3.382,2.539,4.7
T7606,3.299,3.382,2.539,4.723
T7607,3.299,3.382,2.539,4.723
T7608,3.299,3.382,2.539,4.723
T7609,3.294,3.382,2.539,4.73
T7610,3.305,3.382,2.539,4.715
T7611,3.299,3.382,2.539,4.723
T7612,3.305,3.382,2.539,4.715
T7613,3.305,3.382,2.539,4.715
T7614,3.316,3.382,2.539,4.7
T7615,3.321,3.382,2.539,4.692
T7616,3.316,3.382,2.539,4.7
T7617,3.299,3.382,2.539,4.723
T7618,3.321,3.382,2.539,4.692
T7619,3.337,3.382,2.539,4.669
T7620,3.343,3.382,2.539,4.662
T7621,3.343,3.382,2.539,4.662
T7622,3.37,3.382,2.539,4.624
T7623,3.337,3.382,2.539,4.669
T7624,3.289,3.382,2.539,4.738
T7625,3.242,3.382,2.539,4.807
T7626,3.247,3.382,2.539,4.799
T7627,3.257,3.382,2.539,4.784
T7628,3.262,3.382,2.539,4.776
T7629,3.326,3.382,2.539,4.685
T7630,3.337,3.382,2.539,4.669
T7631,3.359,3.382,2.539,4.639
T7632,3.381,3.382,2.539,4.608
T7633,3.393,3.382,2.539,4.593
T7634,3.398,3.382,2.539,4.586
T7635,3.398,3.382,2.539,4.586
T7636,3.398,3.382,2.539,4.586
T7637,3.393,3.382,2.539,4.593
T7638,3.387,3.382,2.539,4.601
T7639,3.387,3.382,2.539,4.601
T7640,3.393,3.382,2.539,4.593
T7641,3.393,3.382,2.539,4.593
T7642,3.398,3.382,2.539,4.586
T7643,3.415,3.382,2.539,4.563
T7644,3.439,3.382,2.539,4.532
T7645,3.45,3.382,2.539,4.517
T7646,3.439,3.382,2.539,4.532
T7647,3.415,3.382,2.539,4.563
T7648,3.415,3.382,2.539,4.563
T7649,3.415,3.382,2.539,4.563
T7650,3.398,3.382,2.539,4.586
T7651,3.398,3.382,2.539,4.586
T7652,3.415,3.382,2.539,4.563
T7653,3.427,3.382,2.539,4.547
T7654,3.433,3.382,2.539,4.54
T7655,3.433,3.382,2.539,4.54
T7656,3.427,3.382,2.539,4.547
T7657,3.427,3.382,2.539,4.547
T7658,3.415,3.382,2.539,4.563
T7659,3.404,3.382,2.539,4.578
T7660,3.365,3.382,2.539,4.631
T7661,3.359,3.382,2.539,4.639
T7662,3.343,3.382,2.539,4.662
T7663,3.332,3.382,2.539,4.677
T7664,3.321,3.382,2.539,4.692
T7665,3.294,3.382,2.539,4.73
T7666,3.321,3.382,2.539,4.692
T7667,3.348,3.382,2.539,4.654
T7668,3.37,3.382,2.539,4.624
T7669,3.387,3.382,2.539,4.601
T7670,3.398,3.382,2.539,4.586
T7671,3.381,3.382,2.539,4.608
T7672,3.376,3.382,2.539,4.616
T7673,3.37,3.382,2.539,4.624
T7674,3.354,3.382,2.539,4.647
T7675,3.354,3.382,2.539,4.647
T7676,3.348,3.382,2.539,4.654
T7677,3.354,3.382,2.539,4.647
T7678,3.365,3.382,2.539,4.631
T7679,3.381,3.382,2.539,4.608
T7680,3.381,3.382,2.539,4.608
T7681,3.381,3.382,2.539,4.608
T7682,3.332,3.382,2.539,4.677
T7683,3.31,3.382,2.539,4.707
T7684,3.299,3.382,2.539,4.723
T7685,3.316,3.382,2.539,4.7
T7686,3.316,3.382,2.539,4.7
T7687,3.316,3.382,2.539,4.7
T7688,3.294,3.382,2.539,4.73
T7689,3.283,3.382,2.539,4.746
T7690,3.299,3.382,2.539,4.723
T7691,3.299,3.33,2.539,4.723
T7692,3.305,3.33,2.539,4.715
T7693,3.321,3.33,2.539,4.692
T7694,3.332,3.33,2.539,4.677
T7695,3.359,3.33,2.539,4.639
T7696,3.376,3.33,2.539,4.616
T7697,3.404,3.33,2.539,4.578
T7698,3.433,3.33,2.539,4.54
T7699,3.45,3.33,2.539,4.517
T7700,3.439,3.33,2.539,4.532
T7701,3.439,3.33,2.539,4.532
T7702,3.427,3.33,2.539,4.547
T7703,3.415,3.33,2.539,4.563
T7704,3.427,3.33,2.539,4.547
T7705,3.427,3.33,2.539,4.547
T7706,3.421,3.33,2.539,4.555
T7707,3.41,3.33,2.539,4.57
T7708,3.41,3.33,2.539,4.57
T7709,3.41,3.33,2.539,4.57
T7710,3.415,3.33,2.539,4.563
T7711,3.427,3.33,2.539,4.547
T7712,3.427,3.33,2.539,4.547
T7713,3.433,3.33,2.539,4.54
T7714,3.439,3.33,2.539,4.532
T7715,3.433,3.33,2.539,4.54
T7716,3.427,3.33,2.539,4.547
T7717,3.41,3.33,2.539,4.57
T7718,3.398,3.33,2.539,4.586
T7719,3.393,3.33,2.539,4.593
T7720,3.387,3.33,2.539,4.601
T7721,3.393,3.33,2.539,4.593
T7722,3.393,3.33,2.539,4.593
T7723,3.387,3.33,2.539,4.601
T7724,3.348,3.33,2.539,4.654
T7725,3.316,3.33,2.539,4.7
T7726,3.316,3.33,2.539,4.7
T7727,3.326,3.33,2.539,4.685
T7728,3.343,3.33,2.539,4.662
T7729,3.376,3.33,2.539,4.616
T7730,3.393,3.33,2.539,4.593
T7731,3.398,3.33,2.539,4.586
T7732,3.415,3.33,2.539,4.563
T7733,3.359,3.33,2.539,4.639
T7734,3.316,3.33,2.539,4.7
T7735,3.289,3.33,2.539,4.738
T7736,3.283,3.33,2.539,4.746
T7737,3.283,3.33,2.539,4.746
T7738,3.31,3.33,2.539,4.707
T7739,3.316,3.309,2.505,4.669
T7740,3.31,3.309,2.505,4.677
T7741,3.278,3.309,2.505,4.723
T7742,3.171,3.309,2.505,4.883
T7743,3.162,3.309,2.505,4.898
T7744,3.157,3.309,2.505,4.906
T7745,3.118,3.309,2.505,4.967
T7746,3.109,3.309,2.505,4.982
T7747,3.081,3.309,2.505,5.028
T7748,3.067,3.309,2.505,5.05
T7749,3.053,3.309,2.505,5.073
T7750,3.048,3.309,2.505,5.081
T7751,3.026,3.309,2.505,5.119
T7752,3.003,3.309,2.505,5.157
T7753,3.017,3.309,2.505,5.134
T7754,3.048,3.309,2.505,5.081
T7755,3.026,3.309,2.505,5.119
T7756,3.021,3.309,2.505,5.127
T7757,2.96,3.309,2.505,5.233
T7758,2.837,3.309,2.505,5.462
T7759,2.922,3.309,2.505,5.302
T7760,2.951,3.309,2.505,5.248
T7761,2.982,3.309,2.505,5.195
T7762,3.039,3.309,2.505,5.096
T7763,3.113,3.309,2.505,4.974
T7764,3.157,3.309,2.505,4.906
T7765,3.162,3.309,2.505,4.898
T7766,3.162,3.309,2.505,4.898
T7767,3.137,3.309,2.505,4.936
T7768,3.095,3.309,2.505,5.005
T7769,3.039,3.309,2.505,5.096
T7770,2.99,3.309,2.505,5.18
T7771,3.026,3.309,2.505,5.119
T7772,3.003,3.309,2.505,5.157
T7773,2.999,3.309,2.505,5.165
T7774,2.973,3.309,2.505,5.21
T7775,3.053,3.309,2.505,5.073
T7776,3.067,3.309,2.505,5.05
T7777,3.081,3.309,2.505,5.028
T7778,3.095,3.309,2.505,5.005
T7779,3.113,3.309,2.505,4.974
T7780,3.123,3.309,2.505,4.959
T7781,3.118,3.309,2.505,4.967
T7782,3.118,3.309,2.505,4.967
T7783,3.109,3.309,2.505,4.982
T7784,3.099,3.309,2.505,4.997
T7785,3.099,3.309,2.505,4.997
T7786,3.104,3.309,2.505,4.989
T7787,3.099,3.309,2.505,4.997
T7788,3.104,3.309,2.505,4.989
T7789,3.113,3.309,2.505,4.974
T7790,3.118,3.309,2.505,4.967
T7791,3.133,3.309,2.505,4.944
T7792,3.147,3.309,2.505,4.921
T7793,3.181,3.309,2.505,4.868
T7794,3.216,3.309,2.505,4.814
T7795,3.237,3.309,2.505,4.784
T7796,3.252,3.309,2.505,4.761
T7797,3.273,3.309,2.505,4.73
T7798,3.278,3.309,2.505,4.723
T7799,3.289,3.309,2.505,4.707
T7800,3.3,3.309,2.505,4.692
T7801,3.289,3.309,2.505,4.707
T7802,3.278,3.309,2.505,4.723
T7803,3.237,3.309,2.505,4.784
T7804,3.237,3.309,2.505,4.784
T7805,3.227,3.309,2.505,4.799
T7806,3.237,3.309,2.505,4.784
T7807,3.221,3.309,2.505,4.807
T7808,3.167,3.309,2.505,4.89
T7809,3.196,3.309,2.505,4.845
T7810,3.201,3.309,2.505,4.837
T7811,3.237,3.309,2.505,4.784
T7812,3.268,3.309,2.505,4.738
T7813,3.284,3.309,2.505,4.715
T7814,3.278,3.309,2.505,4.723
T7815,3.268,3.309,2.505,4.738
T7816,3.242,3.309,2.505,4.776
T7817,3.237,3.309,2.505,4.784
T7818,3.206,3.309,2.505,4.829
T7819,3.206,3.309,2.505,4.829
T7820,3.196,3.309,2.505,4.845
T7821,3.176,3.309,2.505,4.875
T7822,3.162,3.309,2.505,4.898
T7823,3.157,3.309,2.505,4.906
T7824,3.157,3.309,2.505,4.906
T7825,3.162,3.309,2.505,4.898
T7826,3.162,3.309,2.505,4.898
T7827,3.147,3.309,2.505,4.921
T7828,3.137,3.309,2.505,4.936
T7829,3.137,3.309,2.505,4.936
T7830,3.133,3.309,2.505,4.944
T7831,3.113,3.309,2.505,4.974
T7832,3.099,3.309,2.505,4.997
T7833,3.09,3.309,2.505,5.012
T7834,3.118,3.309,2.505,4.967
T7835,3.176,3.309,2.505,4.875
T7836,3.227,3.309,2.505,4.799
T7837,3.252,3.309,2.505,4.761
T7838,3.252,3.309,2.505,4.761
T7839,3.237,3.309,2.505,4.784
T7840,3.211,3.309,2.505,4.822
T7841,3.171,3.309,2.505,4.883
T7842,3.133,3.309,2.505,4.944
T7843,3.118,3.309,2.505,4.967
T7844,3.137,3.309,2.505,4.936
T7845,3.142,3.309,2.505,4.928
T7846,3.137,3.309,2.505,4.936
T7847,3.147,3.309,2.505,4.921
T7848,3.162,3.309,2.505,4.898
T7849,3.167,3.309,2.505,4.89
T7850,3.176,3.309,2.505,4.875
T7851,3.196,3.309,2.505,4.845
T7852,3.191,3.309,2.505,4.852
T7853,3.191,3.309,2.505,4.852
T7854,3.186,3.309,2.505,4.86
T7855,3.186,3.309,2.505,4.86
T7856,3.162,3.309,2.505,4.898
T7857,3.171,3.309,2.505,4.883
T7858,3.176,3.309,2.505,4.875
T7859,3.186,3.309,2.505,4.86
T7860,3.206,3.309,2.505,4.829
T7861,3.211,3.309,2.505,4.822
T7862,3.221,3.309,2.505,4.807
T7863,3.227,3.309,2.505,4.799
T7864,3.237,3.309,2.505,4.784
T7865,3.247,3.309,2.505,4.768
T7866,3.252,3.309,2.505,4.761
T7867,3.257,3.309,2.505,4.753
T7868,3.257,3.309,2.505,4.753
T7869,3.247,3.309,2.505,4.768
T7870,3.237,3.309,2.505,4.784
T7871,3.237,3.309,2.505,4.784
T7872,3.232,3.309,2.505,4.791
T7873,3.221,3.309,2.505,4.807
T7874,3.211,3.309,2.505,4.822
T7875,3.181,3.309,2.505,4.868
T7876,3.152,3.309,2.505,4.913
T7877,3.095,3.309,2.505,5.005
T7878,3.039,3.309,2.505,5.096
T7879,3.071,3.309,2.505,5.043
T7880,3.133,3.309,2.505,4.944
T7881,3.133,3.309,2.505,4.944
T7882,3.142,3.309,2.505,4.928
T7883,3.171,3.309,2.505,4.883
T7884,3.206,3.309,2.505,4.829
T7885,3.181,3.309,2.505,4.868
T7886,3.162,3.309,2.505,4.898
T7887,3.157,3.309,2.505,4.906
T7888,3.112,3.238,2.469,4.944
T7889,3.075,3.238,2.469,5.005
T7890,3.07,3.238,2.469,5.012
T7891,3.057,3.238,2.469,5.035
T7892,3.061,3.238,2.469,5.028
T7893,3.057,3.238,2.469,5.035
T7894,3.057,3.238,2.469,5.035
T7895,3.075,3.238,2.469,5.005
T7896,3.084,3.238,2.469,4.989
T7897,3.098,3.238,2.469,4.967
T7898,3.112,3.238,2.469,4.944
T7899,3.117,3.238,2.469,4.936
T7900,3.108,3.238,2.469,4.951
T7901,3.141,3.238,2.469,4.898
T7902,3.156,3.238,2.469,4.875
T7903,3.156,3.238,2.469,4.875
T7904,3.156,3.238,2.469,4.875
T7905,3.17,3.238,2.469,4.852
T7906,3.185,3.238,2.469,4.829
T7907,3.19,3.238,2.469,4.822
T7908,3.225,3.238,2.469,4.768
T7909,3.256,3.238,2.469,4.723
T7910,3.256,3.238,2.469,4.723
T7911,3.246,3.238,2.469,4.738
T7912,3.22,3.238,2.469,4.776
T7913,3.185,3.238,2.469,4.829
T7914,3.156,3.238,2.469,4.875
T7915,3.127,3.238,2.469,4.921
T7916,3.08,3.238,2.469,4.997
T7917,3.146,3.238,2.469,4.89
T7918,3.098,3.238,2.469,4.967
T7919,3.057,3.238,2.469,5.035
T7920,3.02,3.238,2.469,5.096
T7921,2.976,3.238,2.469,5.172
T7922,2.968,3.238,2.469,5.188
T7923,2.905,3.238,2.469,5.302
T7924,2.9,3.238,2.469,5.309
T7925,2.905,3.238,2.469,5.302
T7926,2.9,3.238,2.469,5.309
T7927,2.925,3.238,2.469,5.264
T7928,2.844,3.238,2.469,5.416
T7929,2.832,3.238,2.469,5.439
T7930,2.909,3.238,2.469,5.294
T7931,3.016,3.238,2.469,5.104
T7932,3.057,3.238,2.469,5.035
T7933,2.981,3.238,2.469,5.165
T7934,2.968,3.238,2.469,5.188
T7935,2.985,3.238,2.469,5.157
T7936,2.976,3.238,2.469,5.172
T7937,2.963,3.238,2.469,5.195
T7938,2.946,3.238,2.469,5.226
T7939,2.959,3.238,2.469,5.203
T7940,2.921,3.238,2.469,5.271
T7941,2.9,3.238,2.469,5.309
T7942,2.9,3.238,2.469,5.309
T7943,2.892,3.238,2.469,5.325
T7944,2.884,3.238,2.469,5.34
T7945,2.884,3.238,2.469,5.34
T7946,2.852,3.238,2.469,5.401
T7947,2.84,3.238,2.469,5.424
T7948,2.848,3.238,2.469,5.409
T7949,2.836,3.238,2.469,5.431
T7950,2.82,3.238,2.469,5.462
T7951,2.82,3.238,2.469,5.462
T7952,2.824,3.238,2.469,5.454
T7953,2.832,3.238,2.469,5.439
T7954,2.84,3.238,2.469,5.424
T7955,2.852,3.238,2.469,5.401
T7956,2.86,3.238,2.469,5.386
T7957,2.888,3.238,2.469,5.332
T7958,2.921,3.238,2.469,5.271
T7959,2.934,3.238,2.469,5.248
T7960,2.925,3.238,2.469,5.264
T7961,2.93,3.238,2.469,5.256
T7962,2.93,3.238,2.469,5.256
T7963,2.934,3.238,2.469,5.248
T7964,2.934,3.238,2.469,5.248
T7965,2.913,3.238,2.469,5.287
T7966,2.892,3.238,2.469,5.325
T7967,2.896,3.238,2.469,5.317
T7968,2.913,3.238,2.469,5.287
T7969,2.917,3.238,2.469,5.279
T7970,2.909,3.238,2.469,5.294
T7971,2.905,3.238,2.469,5.302
T7972,2.905,3.238,2.469,5.302
T7973,2.892,3.238,2.469,5.325
T7974,2.9,3.238,2.469,5.309
T7975,2.913,3.238,2.469,5.287
T7976,2.909,3.238,2.469,5.294
T7977,2.896,3.238,2.469,5.317
T7978,2.888,3.238,2.469,5.332
T7979,2.88,3.238,2.469,5.348
T7980,2.884,3.238,2.469,5.34
T7981,2.892,3.238,2.469,5.325
T7982,2.896,3.238,2.469,5.317
T7983,2.884,3.238,2.469,5.34
T7984,2.876,3.238,2.469,5.355
T7985,2.872,3.238,2.469,5.363
T7986,2.86,3.238,2.469,5.386
T7987,2.848,3.238,2.469,5.409
T7988,2.848,3.238,2.469,5.409
T7989,2.852,3.238,2.469,5.401
T7990,2.848,3.238,2.469,5.409
T7991,2.844,3.238,2.469,5.416
T7992,2.84,3.238,2.469,5.424
T7993,2.844,3.238,2.469,5.416
T7994,2.844,3.238,2.469,5.416
T7995,2.848,3.238,2.469,5.409
T7996,2.86,3.238,2.469,5.386
T7997,2.836,3.238,2.469,5.431
T7998,2.836,3.238,2.469,5.431
T7999,2.852,3.238,2.469,5.401
T8000,2.864,3.238,2.469,5.378
T8001,2.876,3.238,2.469,5.355
T8002,2.888,3.238,2.469,5.332
T8003,2.9,3.238,2.469,5.309
T8004,2.921,3.238,2.469,5.271
T8005,2.925,3.238,2.469,5.264
T8006,2.93,3.238,2.469,5.256
T8007,2.934,3.238,2.469,5.248
T8008,2.946,3.238,2.469,5.226
T8009,2.968,3.238,2.469,5.188
T8010,2.985,3.238,2.469,5.157
T8011,2.981,3.238,2.469,5.165
T8012,2.994,3.238,2.469,5.142
T8013,3.007,3.238,2.469,5.119
T8014,3.003,3.238,2.469,5.127
T8015,2.998,3.238,2.469,5.134
T8016,2.985,3.238,2.469,5.157
T8017,2.985,3.238,2.469,5.157
T8018,2.998,3.238,2.469,5.134
T8019,3.003,3.238,2.469,5.127
T8020,3.003,3.238,2.469,5.127
T8021,3.007,3.238,2.469,5.119
T8022,3.007,3.238,2.469,5.119
T8023,3.011,3.238,2.469,5.111
T8024,3.016,3.238,2.469,5.104
T8025,3.02,3.238,2.469,5.096
T8026,3.025,3.238,2.469,5.088
T8027,3.029,3.238,2.469,5.081
T8028,3.043,3.238,2.469,5.058
T8029,3.057,3.238,2.469,5.035
T8030,3.07,3.238,2.469,5.012
T8031,3.07,3.238,2.469,5.012
T8032,3.066,3.238,2.469,5.02
T8033,3.057,3.238,2.469,5.035
T8034,3.052,3.238,2.469,5.043
T8035,3.047,3.238,2.469,5.05
T8036,3.016,3.238,2.469,5.104
T8037,3.016,3.238,2.469,5.104
T8038,3.025,3.238,2.469,5.088
T8039,3.025,3.238,2.469,5.088
T8040,3.052,3.238,2.469,5.043
T8041,3.061,3.238,2.469,5.028
T8042,3.052,3.238,2.469,5.043
T8043,3.052,3.238,2.469,5.043
T8044,3.034,3.219,2.436,5.043
T8045,3.043,3.219,2.436,5.028
T8046,3.03,3.219,2.436,5.05
T8047,3.039,3.219,2.436,5.035
T8048,3.034,3.219,2.436,5.043
T8049,3.025,3.219,2.436,5.058
T8050,3.03,3.219,2.436,5.05
T8051,3.03,3.219,2.436,5.05
T8052,3.034,3.219,2.436,5.043
T8053,3.043,3.219,2.436,5.028
T8054,3.043,3.219,2.436,5.028
T8055,3.052,3.219,2.436,5.012
T8056,3.048,3.219,2.436,5.02
T8057,3.034,3.219,2.436,5.043
T8058,3.03,3.219,2.436,5.05
T8059,3.03,3.219,2.436,5.05
T8060,3.034,3.219,2.436,5.043
T8061,3.021,3.219,2.436,5.066
T8062,2.994,3.219,2.436,5.111
T8063,2.977,3.219,2.436,5.142
T8064,2.968,3.219,2.436,5.157
T8065,2.973,3.219,2.436,5.149
T8066,2.973,3.219,2.436,5.149
T8067,2.968,3.219,2.436,5.157
T8068,2.955,3.219,2.436,5.18
T8069,2.922,3.219,2.436,5.241
T8070,2.897,3.219,2.436,5.287
T8071,2.901,3.219,2.436,5.279
T8072,2.889,3.219,2.436,5.302
T8073,2.885,3.219,2.436,5.309
T8074,2.889,3.219,2.436,5.302
T8075,2.877,3.219,2.436,5.325
T8076,2.865,3.219,2.436,5.348
T8077,2.865,3.219,2.436,5.348
T8078,2.881,3.219,2.436,5.317
T8079,2.893,3.219,2.436,5.294
T8080,2.893,3.219,2.436,5.294
T8081,2.873,3.219,2.436,5.332
T8082,2.869,3.219,2.436,5.34
T8083,2.881,3.219,2.436,5.317
T8084,2.897,3.219,2.436,5.287
T8085,2.909,3.219,2.436,5.264
T8086,2.918,3.219,2.436,5.248
T8087,2.918,3.219,2.436,5.248
T8088,2.922,3.219,2.436,5.241
T8089,2.93,3.219,2.436,5.226
T8090,2.939,3.219,2.436,5.21
T8091,2.943,3.219,2.436,5.203
T8092,2.943,3.219,2.436,5.203
T8093,2.943,3.219,2.436,5.203
T8094,2.943,3.219,2.436,5.203
T8095,2.955,3.219,2.436,5.18
T8096,2.955,3.219,2.436,5.18
T8097,2.93,3.219,2.436,5.226
T8098,2.96,3.219,2.436,5.172
