timestep,HP - air,HP - seawater,HP - heat recovery,electric chiller
T4873,3.788,4.241,3.896,4.403
T4874,3.81,4.241,3.896,4.38
T4875,3.817,4.241,3.896,4.372
T4876,3.81,4.241,3.896,4.38
T4877,3.817,4.241,3.896,4.372
T4878,3.831,4.241,3.896,4.357
T4879,3.898,4.241,3.896,4.288
T4880,3.891,4.241,3.896,4.296
T4881,3.876,4.241,3.896,4.311
T4882,4.007,4.241,3.896,4.182
T4883,4.047,4.241,3.896,4.144
T4884,4.031,4.241,3.896,4.159
T4885,3.999,4.241,3.896,4.189
T4886,3.975,4.241,3.896,4.212
T4887,3.975,4.241,3.896,4.212
T4888,3.967,4.241,3.896,4.22
T4889,3.952,4.241,3.896,4.235
T4890,3.96,4.241,3.896,4.227
T4891,3.991,4.241,3.896,4.197
T4892,3.991,4.241,3.896,4.197
T4893,3.999,4.241,3.896,4.189
T4894,3.999,4.241,3.896,4.189
T4895,4.015,4.241,3.896,4.174
T4896,4.015,4.241,3.896,4.174
T4897,4.031,4.241,3.896,4.159
T4898,4.031,4.241,3.896,4.159
T4899,4.039,4.241,3.896,4.151
T4900,4.039,4.241,3.896,4.151
T4901,4.055,4.241,3.896,4.136
T4902,4.072,4.241,3.896,4.121
T4903,4.097,4.241,3.896,4.098
T4904,4.147,4.241,3.896,4.052
T4905,4.173,4.241,3.896,4.029
T4906,4.217,4.241,3.896,3.991
T4907,4.271,4.241,3.896,3.945
T4908,4.289,4.241,3.896,3.93
T4909,4.326,4.241,3.896,3.9
T4910,4.411,4.241,3.896,3.831
T4911,4.392,4.241,3.896,3.846
T4912,4.421,4.241,3.896,3.824
T4913,4.47,4.241,3.896,3.785
T4914,4.43,4.241,3.896,3.816
T4915,4.363,4.241,3.896,3.869
T4916,4.262,4.241,3.896,3.953
T4917,4.199,4.241,3.896,4.006
T4918,4.156,4.241,3.896,4.045
T4919,4.105,4.241,3.896,4.09
T4920,4.064,4.241,3.896,4.128
T4921,4.015,4.241,3.896,4.174
T4922,3.868,4.241,3.896,4.319
T4923,3.846,4.241,3.896,4.342
T4924,3.839,4.241,3.896,4.349
T4925,3.846,4.241,3.896,4.342
T4926,3.831,4.241,3.896,4.357
T4927,3.891,4.241,3.896,4.296
T4928,3.96,4.241,3.896,4.227
T4929,4.039,4.241,3.896,4.151
T4930,4.113,4.241,3.896,4.083
T4931,4.147,4.241,3.896,4.052
T4932,4.147,4.241,3.896,4.052
T4933,4.199,4.241,3.896,4.006
T4934,4.262,4.241,3.896,3.953
T4935,4.262,4.241,3.896,3.953
T4936,4.28,4.241,3.896,3.938
T4937,4.289,4.241,3.896,3.93
T4938,4.262,4.241,3.896,3.953
T4939,4.164,4.241,3.896,4.037
T4940,4.08,4.241,3.896,4.113
T4941,3.983,4.241,3.896,4.205
T4942,3.944,4.241,3.896,4.243
T4943,3.861,4.241,3.896,4.326
T4944,3.795,4.241,3.896,4.395
T4945,3.746,4.241,3.896,4.448
T4946,3.725,4.241,3.896,4.471
T4947,3.711,4.241,3.896,4.486
T4948,3.698,4.241,3.896,4.502
T4949,3.691,4.241,3.896,4.509
T4950,3.753,4.241,3.896,4.441
T4951,3.839,4.241,3.896,4.349
T4952,3.883,4.241,3.896,4.304
T4953,3.952,4.241,3.896,4.235
T4954,3.999,4.241,3.896,4.189
T4955,4.08,4.241,3.896,4.113
T4956,4.173,4.241,3.896,4.029
T4957,4.164,4.241,3.896,4.037
T4958,4.156,4.241,3.896,4.045
T4959,4.156,4.241,3.896,4.045
T4960,3.975,4.241,3.896,4.212
T4961,4.039,4.241,3.896,4.151
T4962,4.064,4.241,3.896,4.128
T4963,3.952,4.241,3.896,4.235
T4964,3.861,4.241,3.896,4.326
T4965,3.853,4.241,3.896,4.334
T4966,3.853,4.241,3.896,4.334
T4967,3.861,4.241,3.896,4.326
T4968,3.853,4.241,3.896,4.334
T4969,3.861,4.241,3.896,4.326
T4970,3.868,4.241,3.896,4.319
T4971,3.846,4.241,3.896,4.342
T4972,3.853,4.241,3.896,4.334
T4973,3.774,4.241,3.896,4.418
T4974,3.788,4.241,3.896,4.403
T4975,3.839,4.241,3.896,4.349
T4976,3.883,4.241,3.896,4.304
T4977,3.921,4.241,3.896,4.266
T4978,4.023,4.241,3.896,4.166
T4979,4.182,4.241,3.896,4.022
T4980,4.047,4.241,3.896,4.144
T4981,4.122,4.241,3.896,4.075
T4982,4.253,4.241,3.896,3.961
T4983,4.217,4.241,3.896,3.991
T4984,4.217,4.241,3.896,3.991
T4985,4.244,4.241,3.896,3.968
T4986,4.235,4.241,3.896,3.976
T4987,4.156,4.241,3.896,4.045
T4988,4.072,4.241,3.896,4.121
T4989,4.015,4.241,3.896,4.174
T4990,3.929,4.241,3.896,4.258
T4991,3.936,4.241,3.896,4.25
T4992,3.883,4.241,3.896,4.304
T4993,3.824,4.241,3.896,4.365
T4994,3.817,4.241,3.896,4.372
T4995,3.788,4.241,3.896,4.403
T4996,3.788,4.241,3.896,4.403
T4997,3.76,4.241,3.896,4.433
T4998,3.944,4.241,3.896,4.243
T4999,4.023,4.241,3.896,4.166
T5000,4.105,4.241,3.896,4.09
T5001,4.182,4.241,3.896,4.022
T5002,4.226,4.241,3.896,3.984
T5003,4.289,4.241,3.896,3.93
T5004,4.344,4.241,3.896,3.885
T5005,4.382,4.241,3.896,3.854
T5006,4.354,4.241,3.896,3.877
T5007,4.392,4.241,3.896,3.846
T5008,4.382,4.241,3.896,3.854
T5009,4.354,4.241,3.896,3.877
T5010,4.335,4.241,3.896,3.892
T5011,4.28,4.241,3.896,3.938
T5012,4.217,4.241,3.896,3.991
T5013,4.113,4.241,3.896,4.083
T5014,4.105,4.241,3.896,4.09
T5015,4.064,4.241,3.896,4.128
T5016,4.047,4.241,3.896,4.144
T5017,4.007,4.241,3.896,4.182
T5018,4.015,4.241,3.896,4.174
T5019,3.991,4.241,3.896,4.197
T5020,3.991,4.241,3.896,4.197
T5021,4.047,4.241,3.896,4.144
T5022,4.113,4.241,3.896,4.083
T5023,4.173,4.241,3.896,4.029
T5024,4.199,4.241,3.896,4.006
T5025,4.244,4.241,3.896,3.968
T5026,4.226,4.241,3.896,3.984
T5027,4.271,4.241,3.896,3.945
T5028,4.298,4.241,3.896,3.923
T5029,4.298,4.241,3.896,3.923
T5030,4.271,4.241,3.896,3.945
T5031,4.298,4.241,3.896,3.923
T5032,4.262,4.241,3.896,3.953
T5033,4.262,4.241,3.896,3.953
T5034,4.289,4.241,3.896,3.93
T5035,4.354,4.241,3.896,3.877
T5036,4.335,4.241,3.896,3.892
T5037,4.191,4.241,3.896,4.014
T5038,4.147,4.241,3.896,4.052
T5039,4.064,4.241,3.896,4.128
T5040,4.055,4.241,3.896,4.136
T5041,4.055,4.241,3.896,4.136
T5042,3.999,4.241,3.896,4.189
T5043,3.944,4.241,3.896,4.243
T5044,3.883,4.241,3.896,4.304
T5045,3.883,4.241,3.896,4.304
T5046,3.936,4.241,3.896,4.25
T5047,3.999,4.241,3.896,4.189
T5048,4.055,4.241,3.896,4.136
T5049,4.147,4.241,3.896,4.052
T5050,4.217,4.241,3.896,3.991
T5051,4.307,4.241,3.896,3.915
T5052,4.235,4.241,3.896,3.976
T5053,4.113,4.241,3.896,4.083
T5054,4.253,4.241,3.896,3.961
T5055,4.335,4.241,3.896,3.892
T5056,4.401,4.241,3.896,3.839
T5057,4.401,4.241,3.896,3.839
T5058,4.307,4.241,3.896,3.915
T5059,4.122,4.241,3.896,4.075
T5060,4.072,4.241,3.896,4.121
T5061,4.015,4.241,3.896,4.174
T5062,3.983,4.241,3.896,4.205
T5063,3.96,4.241,3.896,4.227
T5064,3.952,4.241,3.896,4.235
T5065,3.883,4.241,3.896,4.304
T5066,3.868,4.241,3.896,4.319
T5067,3.861,4.241,3.896,4.326
T5068,3.853,4.241,3.896,4.334
T5069,3.876,4.241,3.896,4.311
T5070,3.921,4.241,3.896,4.266
T5071,3.96,4.241,3.896,4.227
T5072,3.999,4.241,3.896,4.189
T5073,3.952,4.241,3.896,4.235
T5074,4.023,4.241,3.896,4.166
T5075,4.164,4.241,3.896,4.037
T5076,4.147,4.241,3.896,4.052
T5077,4.182,4.241,3.896,4.022
T5078,4.064,4.241,3.896,4.128
T5079,3.999,4.241,3.896,4.189
T5080,4.097,4.241,3.896,4.098
T5081,4.031,4.241,3.896,4.159
T5082,4.072,4.241,3.896,4.121
T5083,4.08,4.241,3.896,4.113
T5084,4.007,4.241,3.896,4.182
T5085,3.936,4.241,3.896,4.25
T5086,3.876,4.241,3.896,4.311
T5087,3.868,4.241,3.896,4.319
T5088,3.913,4.241,3.896,4.273
T5089,3.96,4.241,3.896,4.227
T5090,3.921,4.241,3.896,4.266
T5091,3.929,4.241,3.896,4.258
T5092,3.921,4.241,3.896,4.266
T5093,3.944,4.241,3.896,4.243
T5094,3.967,4.241,3.896,4.22
T5095,3.991,4.241,3.896,4.197
T5096,3.991,4.241,3.896,4.197
T5097,4.023,4.241,3.896,4.166
T5098,4.088,4.241,3.896,4.106
T5099,4.156,4.241,3.896,4.045
T5100,4.182,4.241,3.896,4.022
T5101,4.105,4.241,3.896,4.09
T5102,4.007,4.241,3.896,4.182
T5103,4.147,4.241,3.896,4.052
T5104,4.164,4.241,3.896,4.037
T5105,4.064,4.241,3.896,4.128
T5106,4.023,4.241,3.896,4.166
T5107,4.007,4.241,3.896,4.182
T5108,3.991,4.241,3.896,4.197
T5109,3.991,4.241,3.896,4.197
T5110,3.967,4.241,3.896,4.22
T5111,3.967,4.241,3.896,4.22
T5112,3.975,4.241,3.896,4.212
T5113,3.983,4.241,3.896,4.205
T5114,3.96,4.241,3.896,4.227
T5115,3.913,4.241,3.896,4.273
T5116,3.861,4.241,3.896,4.326
T5117,3.861,4.241,3.896,4.326
T5118,3.868,4.241,3.896,4.319
T5119,3.952,4.241,3.896,4.235
T5120,4.055,4.241,3.896,4.136
T5121,4.113,4.241,3.896,4.083
T5122,4.173,4.241,3.896,4.029
T5123,4.226,4.241,3.896,3.984
T5124,4.253,4.241,3.896,3.961
T5125,4.253,4.241,3.896,3.961
T5126,4.235,4.241,3.896,3.976
T5127,4.235,4.241,3.896,3.976
T5128,4.217,4.241,3.896,3.991
T5129,4.164,4.241,3.896,4.037
T5130,4.164,4.241,3.896,4.037
T5131,4.164,4.241,3.896,4.037
T5132,4.164,4.241,3.896,4.037
T5133,4.122,4.241,3.896,4.075
T5134,4.088,4.241,3.896,4.106
T5135,4.007,4.241,3.896,4.182
T5136,3.975,4.241,3.896,4.212
T5137,4.015,4.241,3.896,4.174
T5138,4.039,4.241,3.896,4.151
T5139,4.031,4.241,3.896,4.159
T5140,4.023,4.241,3.896,4.166
T5141,3.999,4.241,3.896,4.189
T5142,4.039,4.241,3.896,4.151
T5143,4.055,4.241,3.896,4.136
T5144,4.105,4.241,3.896,4.09
T5145,4.156,4.241,3.896,4.045
T5146,4.182,4.241,3.896,4.022
T5147,4.226,4.241,3.896,3.984
T5148,4.164,4.241,3.896,4.037
T5149,4.244,4.241,3.896,3.968
T5150,4.344,4.241,3.896,3.885
T5151,4.253,4.241,3.896,3.961
T5152,4.208,4.241,3.896,3.999
T5153,4.113,4.241,3.896,4.083
T5154,4.147,4.241,3.896,4.052
T5155,4.173,4.241,3.896,4.029
T5156,4.182,4.241,3.896,4.022
T5157,4.147,4.241,3.896,4.052
T5158,4.064,4.241,3.896,4.128
T5159,3.967,4.241,3.896,4.22
T5160,3.991,4.241,3.896,4.197
T5161,4.015,4.241,3.896,4.174
T5162,4.031,4.241,3.896,4.159
T5163,3.999,4.241,3.896,4.189
T5164,3.967,4.241,3.896,4.22
T5165,3.929,4.241,3.896,4.258
T5166,3.936,4.241,3.896,4.25
T5167,3.991,4.241,3.896,4.197
T5168,4.072,4.241,3.896,4.121
T5169,4.139,4.241,3.896,4.06
T5170,4.182,4.241,3.896,4.022
T5171,4.253,4.241,3.896,3.961
T5172,4.271,4.241,3.896,3.945
T5173,4.271,4.241,3.896,3.945
T5174,4.289,4.241,3.896,3.93
T5175,4.363,4.241,3.896,3.869
T5176,4.392,4.241,3.896,3.846
T5177,4.401,4.241,3.896,3.839
T5178,4.326,4.241,3.896,3.9
T5179,4.244,4.241,3.896,3.968
T5180,4.139,4.241,3.896,4.06
T5181,4.015,4.241,3.896,4.174
T5182,3.96,4.241,3.896,4.227
T5183,3.891,4.241,3.896,4.296
T5184,3.853,4.241,3.896,4.334
T5185,3.861,4.241,3.896,4.326
T5186,3.898,4.241,3.896,4.288
T5187,3.898,4.241,3.896,4.288
T5188,3.891,4.241,3.896,4.296
T5189,3.876,4.241,3.896,4.311
T5190,3.891,4.241,3.896,4.296
T5191,3.913,4.241,3.896,4.273
T5192,3.929,4.241,3.896,4.258
T5193,3.96,4.241,3.896,4.227
T5194,4.023,4.241,3.896,4.166
T5195,4.105,4.241,3.896,4.09
T5196,4.164,4.241,3.896,4.037
T5197,4.199,4.241,3.896,4.006
T5198,4.217,4.241,3.896,3.991
T5199,4.191,4.241,3.896,4.014
T5200,4.182,4.241,3.896,4.022
T5201,4.182,4.241,3.896,4.022
T5202,4.164,4.241,3.896,4.037
T5203,4.139,4.241,3.896,4.06
T5204,4.08,4.241,3.896,4.113
T5205,4.007,4.241,3.896,4.182
T5206,4.015,4.241,3.896,4.174
T5207,4.015,4.241,3.896,4.174
T5208,3.991,4.241,3.896,4.197
T5209,3.975,4.241,3.896,4.212
T5210,3.921,4.241,3.896,4.266
T5211,3.883,4.241,3.896,4.304
T5212,3.868,4.241,3.896,4.319
T5213,3.898,4.241,3.896,4.288
T5214,3.913,4.241,3.896,4.273
T5215,3.929,4.241,3.896,4.258
T5216,3.952,4.241,3.896,4.235
T5217,3.967,4.241,3.896,4.22
T5218,4.015,4.241,3.896,4.174
T5219,4.064,4.241,3.896,4.128
T5220,4.015,4.241,3.896,4.174
T5221,3.999,4.241,3.896,4.189
T5222,4.007,4.241,3.896,4.182
T5223,3.991,4.241,3.896,4.197
T5224,3.96,4.241,3.896,4.227
T5225,3.891,4.241,3.896,4.296
T5226,3.839,4.241,3.896,4.349
T5227,3.81,4.241,3.896,4.38
T5228,3.795,4.241,3.896,4.395
T5229,3.788,4.241,3.896,4.403
T5230,3.781,4.241,3.896,4.41
T5231,3.781,4.241,3.896,4.41
T5232,3.81,4.241,3.896,4.38
T5233,3.824,4.241,3.896,4.365
T5234,3.817,4.241,3.896,4.372
T5235,3.81,4.241,3.896,4.38
T5236,3.81,4.241,3.896,4.38
T5237,3.839,4.241,3.896,4.349
T5238,3.861,4.241,3.896,4.326
T5239,3.846,4.241,3.896,4.342
T5240,3.853,4.241,3.896,4.334
T5241,3.853,4.241,3.896,4.334
T5242,3.846,4.241,3.896,4.342
T5243,3.839,4.241,3.896,4.349
T5244,3.853,4.241,3.896,4.334
T5245,3.883,4.241,3.896,4.304
T5246,3.929,4.241,3.896,4.258
T5247,3.921,4.241,3.896,4.266
T5248,3.929,4.241,3.896,4.258
T5249,3.929,4.241,3.896,4.258
T5250,3.921,4.241,3.896,4.266
T5251,3.906,4.241,3.896,4.281
T5252,3.891,4.241,3.896,4.296
T5253,3.861,4.241,3.896,4.326
T5254,3.853,4.241,3.896,4.334
T5255,3.846,4.241,3.896,4.342
T5256,3.846,4.241,3.896,4.342
T5257,3.824,4.241,3.896,4.365
T5258,3.81,4.241,3.896,4.38
T5259,3.795,4.241,3.896,4.395
T5260,3.795,4.241,3.896,4.395
T5261,3.802,4.241,3.896,4.387
T5262,3.802,4.241,3.896,4.387
T5263,3.802,4.241,3.896,4.387
T5264,3.831,4.241,3.896,4.357
T5265,3.906,4.241,3.896,4.281
T5266,3.952,4.241,3.896,4.235
T5267,4.031,4.241,3.896,4.159
T5268,4.13,4.241,3.896,4.067
T5269,4.164,4.241,3.896,4.037
T5270,4.191,4.241,3.896,4.014
T5271,4.13,4.241,3.896,4.067
T5272,4.105,4.241,3.896,4.09
T5273,4.064,4.241,3.896,4.128
T5274,3.952,4.241,3.896,4.235
T5275,3.921,4.241,3.896,4.266
T5276,3.802,4.241,3.896,4.387
T5277,3.739,4.241,3.896,4.456
T5278,3.746,4.241,3.896,4.448
T5279,3.732,4.241,3.896,4.464
T5280,3.767,4.241,3.896,4.426
T5281,3.753,4.241,3.896,4.441
T5282,3.767,4.241,3.896,4.426
T5283,3.774,4.241,3.896,4.418
T5284,3.753,4.241,3.896,4.441
T5285,3.767,4.241,3.896,4.426
T5286,3.753,4.241,3.896,4.441
T5287,3.732,4.241,3.896,4.464
T5288,3.704,4.241,3.896,4.494
T5289,3.718,4.241,3.896,4.479
T5290,3.746,4.241,3.896,4.448
T5291,3.739,4.241,3.896,4.456
T5292,3.732,4.241,3.896,4.464
T5293,3.767,4.241,3.896,4.426
T5294,3.795,4.241,3.896,4.395
T5295,3.853,4.241,3.896,4.334
T5296,3.868,4.241,3.896,4.319
T5297,3.831,4.241,3.896,4.357
T5298,3.891,4.241,3.896,4.296
T5299,3.861,4.241,3.896,4.326
T5300,3.824,4.241,3.896,4.365
T5301,3.81,4.241,3.896,4.38
T5302,3.788,4.241,3.896,4.403
T5303,3.746,4.241,3.896,4.448
T5304,3.753,4.241,3.896,4.441
T5305,3.732,4.241,3.896,4.464
T5306,3.711,4.241,3.896,4.486
T5307,3.732,4.241,3.896,4.464
T5308,3.718,4.241,3.896,4.479
T5309,3.718,4.241,3.896,4.479
T5310,3.746,4.241,3.896,4.448
T5311,3.774,4.241,3.896,4.418
T5312,3.802,4.241,3.896,4.387
T5313,3.802,4.241,3.896,4.387
T5314,3.906,4.241,3.896,4.281
T5315,3.913,4.241,3.896,4.273
T5316,3.913,4.241,3.896,4.273
T5317,3.936,4.241,3.896,4.25
T5318,3.999,4.241,3.896,4.189
T5319,4.007,4.241,3.896,4.182
T5320,4.023,4.241,3.896,4.166
T5321,4.055,4.241,3.896,4.136
T5322,4.08,4.241,3.896,4.113
T5323,4.039,4.241,3.896,4.151
T5324,3.929,4.241,3.896,4.258
T5325,3.802,4.241,3.896,4.387
T5326,3.781,4.241,3.896,4.41
T5327,3.781,4.241,3.896,4.41
T5328,3.746,4.241,3.896,4.448
T5329,3.746,4.241,3.896,4.448
T5330,3.725,4.241,3.896,4.471
T5331,3.739,4.241,3.896,4.456
T5332,3.739,4.241,3.896,4.456
T5333,3.774,4.241,3.896,4.418
T5334,3.831,4.241,3.896,4.357
T5335,3.883,4.241,3.896,4.304
T5336,3.921,4.241,3.896,4.266
T5337,3.96,4.241,3.896,4.227
T5338,4.023,4.241,3.896,4.166
T5339,4.047,4.241,3.896,4.144
T5340,4.097,4.241,3.896,4.098
T5341,4.105,4.241,3.896,4.09
T5342,4.164,4.241,3.896,4.037
T5343,4.13,4.241,3.896,4.067
T5344,4.173,4.241,3.896,4.029
T5345,4.156,4.241,3.896,4.045
T5346,4.105,4.241,3.896,4.09
T5347,4.08,4.241,3.896,4.113
T5348,4.072,4.241,3.896,4.121
T5349,3.999,4.241,3.896,4.189
T5350,3.983,4.241,3.896,4.205
T5351,4.015,4.241,3.896,4.174
T5352,4.007,4.241,3.896,4.182
T5353,4.047,4.241,3.896,4.144
T5354,4.105,4.241,3.896,4.09
T5355,4.113,4.241,3.896,4.083
T5356,4.064,4.241,3.896,4.128
T5357,4.072,4.241,3.896,4.121
T5358,4.08,4.241,3.896,4.113
T5359,4.097,4.241,3.896,4.098
T5360,4.156,4.241,3.896,4.045
T5361,4.262,4.241,3.896,3.953
T5362,4.191,4.241,3.896,4.014
T5363,4.208,4.241,3.896,3.999
T5364,4.244,4.241,3.896,3.968
T5365,4.28,4.241,3.896,3.938
T5366,4.307,4.241,3.896,3.915
T5367,4.326,4.241,3.896,3.9
T5368,4.262,4.241,3.896,3.953
T5369,4.217,4.241,3.896,3.991
T5370,4.147,4.241,3.896,4.052
T5371,4.088,4.241,3.896,4.106
T5372,4.039,4.241,3.896,4.151
T5373,4.039,4.241,3.896,4.151
T5374,4.031,4.241,3.896,4.159
T5375,4.015,4.241,3.896,4.174
T5376,4.031,4.241,3.896,4.159
T5377,4.031,4.241,3.896,4.159
T5378,3.96,4.241,3.896,4.227
T5379,3.991,4.241,3.896,4.197
T5380,3.991,4.241,3.896,4.197
T5381,4.007,4.241,3.896,4.182
T5382,3.944,4.241,3.896,4.243
T5383,3.936,4.241,3.896,4.25
T5384,3.944,4.241,3.896,4.243
T5385,4.039,4.241,3.896,4.151
T5386,4.156,4.241,3.896,4.045
T5387,4.262,4.241,3.896,3.953
T5388,4.344,4.241,3.896,3.885
T5389,4.354,4.241,3.896,3.877
T5390,4.421,4.241,3.896,3.824
T5391,4.48,4.241,3.896,3.778
T5392,4.48,4.241,3.896,3.778
T5393,4.45,4.241,3.896,3.801
T5394,4.401,4.241,3.896,3.839
T5395,4.335,4.241,3.896,3.892
T5396,4.173,4.241,3.896,4.029
T5397,4.072,4.241,3.896,4.121
T5398,4.064,4.241,3.896,4.128
T5399,4.047,4.241,3.896,4.144
T5400,4.023,4.241,3.896,4.166
T5401,4.007,4.241,3.896,4.182
T5402,4.007,4.241,3.896,4.182
T5403,3.952,4.241,3.896,4.235
T5404,3.944,4.241,3.896,4.243
T5405,3.983,4.241,3.896,4.205
T5406,4.023,4.241,3.896,4.166
T5407,4.105,4.241,3.896,4.09
T5408,4.235,4.241,3.896,3.976
T5409,4.335,4.241,3.896,3.892
T5410,4.44,4.241,3.896,3.808
T5411,4.49,4.241,3.896,3.77
T5412,4.48,4.241,3.896,3.778
T5413,4.51,4.241,3.896,3.755
T5414,4.52,4.241,3.896,3.747
T5415,4.54,4.241,3.896,3.732
T5416,4.52,4.241,3.896,3.747
T5417,4.47,4.241,3.896,3.785
T5418,4.335,4.241,3.896,3.892
T5419,4.244,4.241,3.896,3.968
T5420,4.182,4.241,3.896,4.022
T5421,4.164,4.241,3.896,4.037
T5422,4.164,4.241,3.896,4.037
T5423,4.122,4.241,3.896,4.075
T5424,4.064,4.241,3.896,4.128
T5425,4.055,4.241,3.896,4.136
T5426,4.039,4.241,3.896,4.151
T5427,4.064,4.241,3.896,4.128
T5428,4.113,4.241,3.896,4.083
T5429,4.156,4.241,3.896,4.045
T5430,4.191,4.241,3.896,4.014
T5431,4.244,4.241,3.896,3.968
T5432,4.335,4.241,3.896,3.892
T5433,4.411,4.241,3.896,3.831
T5434,4.373,4.241,3.896,3.862
T5435,4.382,4.241,3.896,3.854
T5436,4.45,4.241,3.896,3.801
T5437,4.43,4.241,3.896,3.816
T5438,4.307,4.241,3.896,3.915
T5439,4.401,4.241,3.896,3.839
T5440,4.561,4.241,3.896,3.717
T5441,4.54,4.241,3.896,3.732
T5442,4.48,4.241,3.896,3.778
T5443,4.421,4.241,3.896,3.824
T5444,4.411,4.241,3.896,3.831
T5445,4.363,4.241,3.896,3.869
T5446,4.244,4.241,3.896,3.968
T5447,4.147,4.241,3.896,4.052
T5448,4.039,4.241,3.896,4.151
T5449,3.96,4.241,3.896,4.227
T5450,3.891,4.241,3.896,4.296
T5451,3.853,4.241,3.896,4.334
T5452,3.817,4.241,3.896,4.372
T5453,3.767,4.241,3.896,4.426
T5454,3.802,4.241,3.896,4.387
T5455,3.906,4.241,3.896,4.281
T5456,4.047,4.241,3.896,4.144
T5457,4.122,4.241,3.896,4.075
T5458,4.199,4.241,3.896,4.006
T5459,4.28,4.241,3.896,3.938
T5460,4.335,4.241,3.896,3.892
T5461,4.401,4.241,3.896,3.839
T5462,4.46,4.241,3.896,3.793
T5463,4.5,4.241,3.896,3.763
T5464,4.52,4.241,3.896,3.747
T5465,4.48,4.241,3.896,3.778
T5466,4.401,4.241,3.896,3.839
T5467,4.392,4.241,3.896,3.846
T5468,4.289,4.241,3.896,3.93
T5469,4.199,4.241,3.896,4.006
T5470,4.122,4.241,3.896,4.075
T5471,3.999,4.241,3.896,4.189
T5472,3.921,4.241,3.896,4.266
T5473,3.913,4.241,3.896,4.273
T5474,3.921,4.241,3.896,4.266
T5475,3.891,4.241,3.896,4.296
T5476,3.891,4.241,3.896,4.296
T5477,3.831,4.241,3.896,4.357
T5478,3.944,4.241,3.896,4.243
T5479,3.991,4.241,3.896,4.197
T5480,4.047,4.241,3.896,4.144
T5481,4.064,4.241,3.896,4.128
T5482,4.122,4.241,3.896,4.075
T5483,4.156,4.241,3.896,4.045
T5484,4.226,4.241,3.896,3.984
T5485,4.28,4.241,3.896,3.938
T5486,4.271,4.241,3.896,3.945
T5487,4.226,4.241,3.896,3.984
T5488,4.226,4.241,3.896,3.984
T5489,4.191,4.241,3.896,4.014
T5490,4.191,4.241,3.896,4.014
T5491,4.191,4.241,3.896,4.014
T5492,4.173,4.241,3.896,4.029
T5493,4.139,4.241,3.896,4.06
T5494,4.139,4.241,3.896,4.06
T5495,4.139,4.241,3.896,4.06
T5496,4.097,4.241,3.896,4.098
T5497,4.047,4.241,3.896,4.144
T5498,4.047,4.241,3.896,4.144
T5499,4.031,4.241,3.896,4.159
T5500,3.999,4.241,3.896,4.189
T5501,4.015,4.241,3.896,4.174
T5502,3.999,4.241,3.896,4.189
T5503,4.015,4.241,3.896,4.174
T5504,4.039,4.241,3.896,4.151
T5505,4.072,4.241,3.896,4.121
T5506,4.156,4.241,3.896,4.045
T5507,4.28,4.241,3.896,3.938
T5508,4.44,4.241,3.896,3.808
T5509,4.53,4.241,3.896,3.74
T5510,4.52,4.241,3.896,3.747
T5511,4.5,4.241,3.896,3.763
T5512,4.51,4.241,3.896,3.755
T5513,4.52,4.241,3.896,3.747
T5514,4.44,4.241,3.896,3.808
T5515,4.335,4.241,3.896,3.892
T5516,4.262,4.241,3.896,3.953
T5517,4.226,4.241,3.896,3.984
T5518,4.147,4.241,3.896,4.052
T5519,4.164,4.241,3.896,4.037
T5520,4.139,4.241,3.896,4.06
T5521,4.105,4.241,3.896,4.09
T5522,4.08,4.241,3.896,4.113
T5523,4.105,4.241,3.896,4.09
T5524,4.122,4.241,3.896,4.075
T5525,4.13,4.241,3.896,4.067
T5526,4.13,4.241,3.896,4.067
T5527,4.156,4.241,3.896,4.045
T5528,4.226,4.241,3.896,3.984
T5529,4.316,4.241,3.896,3.907
T5530,4.46,4.241,3.896,3.793
T5531,4.561,4.241,3.896,3.717
T5532,4.613,4.241,3.896,3.679
T5533,4.635,4.241,3.896,3.664
T5534,4.635,4.241,3.896,3.664
T5535,4.645,4.241,3.896,3.656
T5536,4.689,4.241,3.896,3.625
T5537,4.603,4.241,3.896,3.686
T5538,4.551,4.241,3.896,3.725
T5539,4.51,4.241,3.896,3.755
T5540,4.401,4.241,3.896,3.839
T5541,4.307,4.241,3.896,3.915
T5542,4.244,4.241,3.896,3.968
T5543,4.208,4.241,3.896,3.999
T5544,4.072,4.241,3.896,4.121
T5545,4.055,4.241,3.896,4.136
T5546,4.08,4.241,3.896,4.113
T5547,4.088,4.241,3.896,4.106
T5548,4.072,4.241,3.896,4.121
T5549,4.064,4.241,3.896,4.128
T5550,4.072,4.241,3.896,4.121
T5551,4.072,4.241,3.896,4.121
T5552,4.072,4.241,3.896,4.121
T5553,4.113,4.241,3.896,4.083
T5554,4.164,4.241,3.896,4.037
T5555,4.235,4.241,3.896,3.976
T5556,4.392,4.241,3.896,3.846
T5557,4.45,4.241,3.896,3.801
T5558,4.5,4.241,3.896,3.763
T5559,4.49,4.241,3.896,3.77
T5560,4.53,4.241,3.896,3.74
T5561,4.46,4.241,3.896,3.793
T5562,4.28,4.241,3.896,3.938
T5563,4.244,4.241,3.896,3.968
T5564,4.156,4.241,3.896,4.045
T5565,4.113,4.241,3.896,4.083
T5566,4.08,4.241,3.896,4.113
T5567,4.055,4.241,3.896,4.136
T5568,3.999,4.241,3.896,4.189
T5569,3.96,4.241,3.896,4.227
T5570,3.96,4.241,3.896,4.227
