timestep,HOB_EL,HP_AMBIENT,HP_PROCESS,ELECTRIC_CHILLER,FREE_COOLING,HP_RECOVERY
T0489,22.7,28.93,28.93,28.93,28.93,28.93
T0490,22.7,28.93,28.93,28.93,28.93,28.93
T0491,22.7,28.93,28.93,28.93,28.93,28.93
T0492,22.7,28.93,28.93,28.93,28.93,28.93
T0493,22.7,28.93,28.93,28.93,28.93,28.93
T0494,22.7,28.93,28.93,28.93,28.93,28.93
T0495,22.7,28.93,28.93,28.93,28.93,28.93
T0496,22.7,28.93,28.93,28.93,28.93,28.93
T0497,22.7,28.93,28.93,28.93,28.93,28.93
T0498,22.7,28.93,28.93,28.93,28.93,28.93
T0499,22.7,28.93,28.93,28.93,28.93,28.93
T0500,22.7,28.93,28.93,28.93,28.93,28.93
T0501,22.7,28.93,28.93,28.93,28.93,28.93
T0502,20.39,23.5,23.5,23.5,23.5,23.5
T0503,20.39,23.5,23.5,23.5,23.5,23.5
T0504,20.39,23.5,23.5,23.5,23.5,23.5
T0505,19.24,19.9,19.9,19.9,19.9,19.9
T0506,19.24,19.9,19.9,19.9,19.9,19.9
T0507,19.24,19.9,19.9,19.9,19.9,19.9
T0508,19.24,19.9,19.9,19.9,19.9,19.9
T0509,19.24,19.9,19.9,19.9,19.9,19.9
T0510,19.24,19.9,19.9,19.9,19.9,19.9
T0511,22.7,28.93,28.93,28.93,28.93,28.93
T0512,22.7,28.93,28.93,28.93,28.93,28.93
T0513,22.7,28.93,28.93,28.93,28.93,28.93
T0514,22.7,28.93,28.93,28.93,28.93,28.93
T0515,22.7,28.93,28.93,28.93,28.93,28.93
T0516,22.7,28.93,28.93,28.93,28.93,28.93
T0517,22.7,28.93,28.93,28.93,28.93,28.93
T0518,22.7,28.93,28.93,28.93,28.93,28.93
T0519,22.7,28.93,28.93,28.93,28.93,28.93
T0520,22.7,28.93,28.93,28.93,28.93,28.93
T0521,22.7,28.93,28.93,28.93,28.93,28.93
T0522,22.7,28.93,28.93,28.93,28.93,28.93
T0523,22.7,28.93,28.93,28.93,28.93,28.93
T0524,22.7,28.93,28.93,28.93,28.93,28.93
T0525,22.7,28.93,28.93,28.93,28.93,28.93
T0526,20.39,23.5,23.5,23.5,23.5,23.5
T0527,20.39,23.5,23.5,23.5,23.5,23.5
T0528,20.39,23.5,23.5,23.5,23.5,23.5
T0529,19.24,19.9,19.9,19.9,19.9,19.9
T0530,19.24,19.9,19.9,19.9,19.9,19.9
T0531,19.24,19.9,19.9,19.9,19.9,19.9
T0532,19.24,19.9,19.9,19.9,19.9,19.9
T0533,19.24,19.9,19.9,19.9,19.9,19.9
T0534,19.24,19.9,19.9,19.9,19.9,19.9
T0535,22.7,28.93,28.93,28.93,28.93,28.93
T0536,22.7,28.93,28.93,28.93,28.93,28.93
T0537,22.7,28.93,28.93,28.93,28.93,28.93
T0538,22.7,28.93,28.93,28.93,28.93,28.93
T0539,22.7,28.93,28.93,28.93,28.93,28.93
T0540,22.7,28.93,28.93,28.93,28.93,28.93
T0541,22.7,28.93,28.93,28.93,28.93,28.93
T0542,22.7,28.93,28.93,28.93,28.93,28.93
T0543,22.7,28.93,28.93,28.93,28.93,28.93
T0544,22.7,28.93,28.93,28.93,28.93,28.93
T0545,22.7,28.93,28.93,28.93,28.93,28.93
T0546,22.7,28.93,28.93,28.93,28.93,28.93
T0547,22.7,28.93,28.93,28.93,28.93,28.93
T0548,22.7,28.93,28.93,28.93,28.93,28.93
T0549,22.7,28.93,28.93,28.93,28.93,28.93
T0550,20.39,23.5,23.5,23.5,23.5,23.5
T0551,20.39,23.5,23.5,23.5,23.5,23.5
T0552,20.39,23.5,23.5,23.5,23.5,23.5
T0553,19.24,19.9,19.9,19.9,19.9,19.9
T0554,19.24,19.9,19.9,19.9,19.9,19.9
T0555,19.24,19.9,19.9,19.9,19.9,19.9
T0556,19.24,19.9,19.9,19.9,19.9,19.9
T0557,19.24,19.9,19.9,19.9,19.9,19.9
T0558,19.24,19.9,19.9,19.9,19.9,19.9
T0559,22.7,28.93,28.93,28.93,28.93,28.93
T0560,22.7,28.93,28.93,28.93,28.93,28.93
T0561,22.7,28.93,28.93,28.93,28.93,28.93
T0562,22.7,28.93,28.93,28.93,28.93,28.93
T0563,22.7,28.93,28.93,28.93,28.93,28.93
T0564,22.7,28.93,28.93,28.93,28.93,28.93
T0565,22.7,28.93,28.93,28.93,28.93,28.93
T0566,22.7,28.93,28.93,28.93,28.93,28.93
T0567,22.7,28.93,28.93,28.93,28.93,28.93
T0568,22.7,28.93,28.93,28.93,28.93,28.93
T0569,22.7,28.93,28.93,28.93,28.93,28.93
T0570,22.7,28.93,28.93,28.93,28.93,28.93
T0571,22.7,28.93,28.93,28.93,28.93,28.93
T0572,22.7,28.93,28.93,28.93,28.93,28.93
T0573,22.7,28.93,28.93,28.93,28.93,28.93
T0574,20.39,23.5,23.5,23.5,23.5,23.5
T0575,20.39,23.5,23.5,23.5,23.5,23.5
T0576,20.39,23.5,23.5,23.5,23.5,23.5
T0577,19.24,19.9,19.9,19.9,19.9,19.9
T0578,19.24,19.9,19.9,19.9,19.9,19.9
T0579,19.24,19.9,19.9,19.9,19.9,19.9
T0580,19.24,19.9,19.9,19.9,19.9,19.9
T0581,19.24,19.9,19.9,19.9,19.9,19.9
T0582,19.24,19.9,19.9,19.9,19.9,19.9
T0583,22.7,28.93,28.93,28.93,28.93,28.93
T0584,22.7,28.93,28.93,28.93,28.93,28.93
T0585,22.7,28.93,28.93,28.93,28.93,28.93
T0586,22.7,28.93,28.93,28.93,28.93,28.93
T0587,22.7,28.93,28.93,28.93,28.93,28.93
T0588,22.7,28.93,28.93,28.93,28.93,28.93
T0589,22.7,28.93,28.93,28.93,28.93,28.93
T0590,22.7,28.93,28.93,28.93,28.93,28.93
T0591,22.7,28.93,28.93,28.93,28.93,28.93
T0592,22.7,28.93,28.93,28.93,28.93,28.93
T0593,22.7,28.93,28.93,28.93,28.93,28.93
T0594,22.7,28.93,28.93,28.93,28.93,28.93
T0595,22.7,28.93,28.93,28.93,28.93,28.93
T0596,22.7,28.93,28.93,28.93,28.93,28.93
T0597,22.7,28.93,28.93,28.93,28.93,28.93
T0598,20.39,23.5,23.5,23.5,23.5,23.5
T0599,20.39,23.5,23.5,23.5,23.5,23.5
T0600,20.39,23.5,23.5,23.5,23.5,23.5
T0601,19.24,19.9,19.9,19.9,19.9,19.9
T0602,19.24,19.9,19.9,19.9,19.9,19.9
T0603,19.24,19.9,19.9,19.9,19.9,19.9
T0604,19.24,19.9,19.9,19.9,19.9,19.9
T0605,19.24,19.9,19.9,19.9,19.9,19.9
T0606,19.24,19.9,19.9,19.9,19.9,19.9
T0607,22.7,28.93,28.93,28.93,28.93,28.93
T0608,22.7,28.93,28.93,28.93,28.93,28.93
T0609,22.7,28.93,28.93,28.93,28.93,28.93
T0610,22.7,28.93,28.93,28.93,28.93,28.93
T0611,22.7,28.93,28.93,28.93,28.93,28.93
T0612,22.7,28.93,28.93,28.93,28.93,28.93
T0613,22.7,28.93,28.93,28.93,28.93,28.93
T0614,22.7,28.93,28.93,28.93,28.93,28.93
T0615,22.7,28.93,28.93,28.93,28.93,28.93
T0616,22.7,28.93,28.93,28.93,28.93,28.93
T0617,22.7,28.93,28.93,28.93,28.93,28.93
T0618,22.7,28.93,28.93,28.93,28.93,28.93
T0619,22.7,28.93,28.93,28.93,28.93,28.93
T0620,22.7,28.93,28.93,28.93,28.93,28.93
T0621,22.7,28.93,28.93,28.93,28.93,28.93
T0622,20.39,23.5,23.5,23.5,23.5,23.5
T0623,20.39,23.5,23.5,23.5,23.5,23.5
T0624,20.39,23.5,23.5,23.5,23.5,23.5
T0625,19.24,19.9,19.9,19.9,19.9,19.9
T0626,19.24,19.9,19.9,19.9,19.9,19.9
T0627,19.24,19.9,19.9,19.9,19.9,19.9
T0628,19.24,19.9,19.9,19.9,19.9,19.9
T0629,19.24,19.9,19.9,19.9,19.9,19.9
T0630,19.24,19.9,19.9,19.9,19.9,19.9
T0631,22.7,28.93,28.93,28.93,28.93,28.93
T0632,22.7,28.93,28.93,28.93,28.93,28.93
T0633,22.7,28.93,28.93,28.93,28.93,28.93
T0634,22.7,28.93,28.93,28.93,28.93,28.93
T0635,22.7,28.93,28.93,28.93,28.93,28.93
T0636,22.7,28.93,28.93,28.93,28.93,28.93
T0637,22.7,28.93,28.93,28.93,28.93,28.93
T0638,22.7,28.93,28.93,28.93,28.93,28.93
T0639,22.7,28.93,28.93,28.93,28.93,28.93
T0640,22.7,28.93,28.93,28.93,28.93,28.93
T0641,22.7,28.93,28.93,28.93,28.93,28.93
T0642,22.7,28.93,28.93,28.93,28.93,28.93
T0643,22.7,28.93,28.93,28.93,28.93,28.93
T0644,22.7,28.93,28.93,28.93,28.93,28.93
T0645,22.7,28.93,28.93,28.93,28.93,28.93
T0646,20.39,23.5,23.5,23.5,23.5,23.5
T0647,20.39,23.5,23.5,23.5,23.5,23.5
T0648,20.39,23.5,23.5,23.5,23.5,23.5
T0649,19.24,19.9,19.9,19.9,19.9,19.9
T0650,19.24,19.9,19.9,19.9,19.9,19.9
T0651,19.24,19.9,19.9,19.9,19.9,19.9
T0652,19.24,19.9,19.9,19.9,19.9,19.9
T0653,19.24,19.9,19.9,19.9,19.9,19.9
T0654,19.24,19.9,19.9,19.9,19.9,19.9
T0655,22.7,28.93,28.93,28.93,28.93,28.93
T0656,22.7,28.93,28.93,28.93,28.93,28.93
T0657,22.7,28.93,28.93,28.93,28.93,28.93
T0658,22.7,28.93,28.93,28.93,28.93,28.93
T0659,22.7,28.93,28.93,28.93,28.93,28.93
T0660,22.7,28.93,28.93,28.93,28.93,28.93
T0661,22.7,28.93,28.93,28.93,28.93,28.93
T0662,22.7,28.93,28.93,28.93,28.93,28.93
T0663,22.7,28.93,28.93,28.93,28.93,28.93
T0664,22.7,28.93,28.93,28.93,28.93,28.93
T0665,22.7,28.93,28.93,28.93,28.93,28.93
T0666,22.7,28.93,28.93,28.93,28.93,28.93
T0667,22.7,28.93,28.93,28.93,28.93,28.93
T0668,22.7,28.93,28.93,28.93,28.93,28.93
T0669,22.7,28.93,28.93,28.93,28.93,28.93
T0670,20.39,23.5,23.5,23.5,23.5,23.5
T0671,20.39,23.5,23.5,23.5,23.5,23.5
T0672,20.39,23.5,23.5,23.5,23.5,23.5
T0673,19.24,19.9,19.9,19.9,19.9,19.9
T0674,19.24,19.9,19.9,19.9,19.9,19.9
T0675,19.24,19.9,19.9,19.9,19.9,19.9
T0676,19.24,19.9,19.9,19.9,19.9,19.9
T0677,19.24,19.9,19.9,19.9,19.9,19.9
T0678,19.24,19.9,19.9,19.9,19.9,19.9
T0679,22.7,28.93,28.93,28.93,28.93,28.93
T0680,22.7,28.93,28.93,28.93,28.93,28.93
T0681,22.7,28.93,28.93,28.93,28.93,28.93
T0682,22.7,28.93,28.93,28.93,28.93,28.93
T0683,22.7,28.93,28.93,28.93,28.93,28.93
T0684,22.7,28.93,28.93,28.93,28.93,28.93
T0685,22.7,28.93,28.93,28.93,28.93,28.93
T0686,22.7,28.93,28.93,28.93,28.93,28.93
T0687,22.7,28.93,28.93,28.93,28.93,28.93
T0688,22.7,28.93,28.93,28.93,28.93,28.93
T0689,22.7,28.93,28.93,28.93,28.93,28.93
T0690,22.7,28.93,28.93,28.93,28.93,28.93
T0691,22.7,28.93,28.93,28.93,28.93,28.93
T0692,22.7,28.93,28.93,28.93,28.93,28.93
T0693,22.7,28.93,28.93,28.93,28.93,28.93
T0694,20.39,23.5,23.5,23.5,23.5,23.5
T0695,20.39,23.5,23.5,23.5,23.5,23.5
T0696,20.39,23.5,23.5,23.5,23.5,23.5
T0697,19.24,19.9,19.9,19.9,19.9,19.9
T0698,19.24,19.9,19.9,19.9,19.9,19.9
T0699,19.24,19.9,19.9,19.9,19.9,19.9
T0700,19.24,19.9,19.9,19.9,19.9,19.9
T0701,19.24,19.9,19.9,19.9,19.9,19.9
T0702,19.24,19.9,19.9,19.9,19.9,19.9
T0703,22.7,28.93,28.93,28.93,28.93,28.93
T0704,22.7,28.93,28.93,28.93,28.93,28.93
T0705,22.7,28.93,28.93,28.93,28.93,28.93
T0706,22.7,28.93,28.93,28.93,28.93,28.93
T0707,22.7,28.93,28.93,28.93,28.93,28.93
T0708,22.7,28.93,28.93,28.93,28.93,28.93
T0709,22.7,28.93,28.93,28.93,28.93,28.93
T0710,22.7,28.93,28.93,28.93,28.93,28.93
T0711,22.7,28.93,28.93,28.93,28.93,28.93
T0712,22.7,28.93,28.93,28.93,28.93,28.93
T0713,22.7,28.93,28.93,28.93,28.93,28.93
T0714,22.7,28.93,28.93,28.93,28.93,28.93
T0715,22.7,28.93,28.93,28.93,28.93,28.93
T0716,22.7,28.93,28.93,28.93,28.93,28.93
T0717,22.7,28.93,28.93,28.93,28.93,28.93
T0718,20.39,23.5,23.5,23.5,23.5,23.5
T0719,20.39,23.5,23.5,23.5,23.5,23.5
T0720,20.39,23.5,23.5,23.5,23.5,23.5
T0721,19.24,19.9,19.9,19.9,19.9,19.9
T0722,19.24,19.9,19.9,19.9,19.9,19.9
T0723,19.24,19.9,19.9,19.9,19.9,19.9
T0724,19.24,19.9,19.9,19.9,19.9,19.9
T0725,19.24,19.9,19.9,19.9,19.9,19.9
T0726,19.24,19.9,19.9,19.9,19.9,19.9
T0727,22.7,28.93,28.93,28.93,28.93,28.93
T0728,22.7,28.93,28.93,28.93,28.93,28.93
T0729,22.7,28.93,28.93,28.93,28.93,28.93
T0730,22.7,28.93,28.93,28.93,28.93,28.93
T0731,19.24,19.9,19.9,19.9,19.9,19.9
T0732,19.24,19.9,19.9,19.9,19.9,19.9
T0733,19.24,19.9,19.9,19.9,19.9,19.9
T0734,19.24,19.9,19.9,19.9,19.9,19.9
T0735,19.24,19.9,19.9,19.9,19.9,19.9
T0736,19.24,19.9,19.9,19.9,19.9,19.9
T0737,22.7,28.93,28.93,28.93,28.93,28.93
T0738,22.7,28.93,28.93,28.93,28.93,28.93
T0739,22.7,28.93,28.93,28.93,28.93,28.93
T0740,22.7,28.93,28.93,28.93,28.93,28.93
T0741,22.7,28.93,28.93,28.93,28.93,28.93
T0742,22.7,28.93,28.93,28.93,28.93,28.93
T0743,22.7,28.93,28.93,28.93,28.93,28.93
T0744,22.7,28.93,28.93,28.93,28.93,28.93
T0745,22.7,28.93,28.93,28.93,28.93,28.93
T0746,22.7,28.93,28.93,28.93,28.93,28.93
T0747,22.7,28.93,28.93,28.93,28.93,28.93
T0748,22.7,28.93,28.93,28.93,28.93,28.93
T0749,22.7,28.93,28.93,28.93,28.93,28.93
T0750,22.7,28.93,28.93,28.93,28.93,28.93
T0751,22.7,28.93,28.93,28.93,28.93,28.93
T0752,20.39,23.5,23.5,23.5,23.5,23.5
T0753,20.39,23.5,23.5,23.5,23.5,23.5
T0754,20.39,23.5,23.5,23.5,23.5,23.5
T0755,19.24,19.9,19.9,19.9,19.9,19.9
T0756,19.24,19.9,19.9,19.9,19.9,19.9
T0757,19.24,19.9,19.9,19.9,19.9,19.9
T0758,19.24,19.9,19.9,19.9,19.9,19.9
T0759,19.24,19.9,19.9,19.9,19.9,19.9
T0760,19.24,19.9,19.9,19.9,19.9,19.9
T0761,22.7,28.93,28.93,28.93,28.93,28.93
T0762,22.7,28.93,28.93,28.93,28.93,28.93
T0763,22.7,28.93,28.93,28.93,28.93,28.93
T0764,22.7,28.93,28.93,28.93,28.93,28.93
T0765,22.7,28.93,28.93,28.93,28.93,28.93
T0766,22.7,28.93,28.93,28.93,28.93,28.93
T0767,22.7,28.93,28.93,28.93,28.93,28.93
T0768,22.7,28.93,28.93,28.93,28.93,28.93
T0769,22.7,28.93,28.93,28.93,28.93,28.93
T0770,22.7,28.93,28.93,28.93,28.93,28.93
T0771,22.7,28.93,28.93,28.93,28.93,28.93
T0772,22.7,28.93,28.93,28.93,28.93,28.93
T0773,22.7,28.93,28.93,28.93,28.93,28.93
T0774,22.7,28.93,28.93,28.93,28.93,28.93
T0775,22.7,28.93,28.93,28.93,28.93,28.93
T0776,20.39,23.5,23.5,23.5,23.5,23.5
T0777,20.39,23.5,23.5,23.5,23.5,23.5
T0778,20.39,23.5,23.5,23.5,23.5,23.5
T0779,19.24,19.9,19.9,19.9,19.9,19.9
T0780,19.24,19.9,19.9,19.9,19.9,19.9
T0781,19.24,19.9,19.9,19.9,19.9,19.9
T0782,19.24,19.9,19.9,19.9,19.9,19.9
T0783,19.24,19.9,19.9,19.9,19.9,19.9
T0784,19.24,19.9,19.9,19.9,19.9,19.9
T0785,22.7,28.93,28.93,28.93,28.93,28.93
T0786,22.7,28.93,28.93,28.93,28.93,28.93
T0787,22.7,28.93,28.93,28.93,28.93,28.93
T0788,22.7,28.93,28.93,28.93,28.93,28.93
T0789,22.7,28.93,28.93,28.93,28.93,28.93
T0790,22.7,28.93,28.93,28.93,28.93,28.93
T0791,22.7,28.93,28.93,28.93,28.93,28.93
T0792,22.7,28.93,28.93,28.93,28.93,28.93
T0793,22.7,28.93,28.93,28.93,28.93,28.93
T0794,22.7,28.93,28.93,28.93,28.93,28.93
T0795,22.7,28.93,28.93,28.93,28.93,28.93
T0796,22.7,28.93,28.93,28.93,28.93,28.93
T0797,22.7,28.93,28.93,28.93,28.93,28.93
T0798,22.7,28.93,28.93,28.93,28.93,28.93
T0799,22.7,28.93,28.93,28.93,28.93,28.93
T0800,20.39,23.5,23.5,23.5,23.5,23.5
T0801,20.39,23.5,23.5,23.5,23.5,23.5
T0802,20.39,23.5,23.5,23.5,23.5,23.5
T0803,19.24,19.9,19.9,19.9,19.9,19.9
T0804,19.24,19.9,19.9,19.9,19.9,19.9
T0805,19.24,19.9,19.9,19.9,19.9,19.9
T0806,19.24,19.9,19.9,19.9,19.9,19.9
T0807,19.24,19.9,19.9,19.9,19.9,19.9
T0808,19.24,19.9,19.9,19.9,19.9,19.9
T0809,22.7,28.93,28.93,28.93,28.93,28.93
T0810,22.7,28.93,28.93,28.93,28.93,28.93
T0811,22.7,28.93,28.93,28.93,28.93,28.93
T0812,22.7,28.93,28.93,28.93,28.93,28.93
T0813,22.7,28.93,28.93,28.93,28.93,28.93
T0814,22.7,28.93,28.93,28.93,28.93,28.93
T0815,22.7,28.93,28.93,28.93,28.93,28.93
T0816,22.7,28.93,28.93,28.93,28.93,28.93
T0817,22.7,28.93,28.93,28.93,28.93,28.93
T0818,22.7,28.93,28.93,28.93,28.93,28.93
T0819,22.7,28.93,28.93,28.93,28.93,28.93
T0820,22.7,28.93,28.93,28.93,28.93,28.93
T0821,22.7,28.93,28.93,28.93,28.93,28.93
T0822,22.7,28.93,28.93,28.93,28.93,28.93
T0823,22.7,28.93,28.93,28.93,28.93,28.93
T0824,20.39,23.5,23.5,23.5,23.5,23.5
T0825,20.39,23.5,23.5,23.5,23.5,23.5
T0826,20.39,23.5,23.5,23.5,23.5,23.5
T0827,19.24,19.9,19.9,19.9,19.9,19.9
T0828,19.24,19.9,19.9,19.9,19.9,19.9
T0829,19.24,19.9,19.9,19.9,19.9,19.9
T0830,19.24,19.9,19.9,19.9,19.9,19.9
T0831,19.24,19.9,19.9,19.9,19.9,19.9
T0832,19.24,19.9,19.9,19.9,19.9,19.9
T0833,22.7,28.93,28.93,28.93,28.93,28.93
T0834,22.7,28.93,28.93,28.93,28.93,28.93
T0835,22.7,28.93,28.93,28.93,28.93,28.93
T0836,22.7,28.93,28.93,28.93,28.93,28.93
T0837,22.7,28.93,28.93,28.93,28.93,28.93
T0838,22.7,28.93,28.93,28.93,28.93,28.93
T0839,22.7,28.93,28.93,28.93,28.93,28.93
T0840,22.7,28.93,28.93,28.93,28.93,28.93
T0841,22.7,28.93,28.93,28.93,28.93,28.93
T0842,22.7,28.93,28.93,28.93,28.93,28.93
T0843,22.7,28.93,28.93,28.93,28.93,28.93
T0844,22.7,28.93,28.93,28.93,28.93,28.93
T0845,22.7,28.93,28.93,28.93,28.93,28.93
T0846,22.7,28.93,28.93,28.93,28.93,28.93
T0847,22.7,28.93,28.93,28.93,28.93,28.93
T0848,20.39,23.5,23.5,23.5,23.5,23.5
T0849,20.39,23.5,23.5,23.5,23.5,23.5
T0850,20.39,23.5,23.5,23.5,23.5,23.5
T0851,19.24,19.9,19.9,19.9,19.9,19.9
T0852,19.24,19.9,19.9,19.9,19.9,19.9
T0853,19.24,19.9,19.9,19.9,19.9,19.9
T0854,19.24,19.9,19.9,19.9,19.9,19.9
T0855,19.24,19.9,19.9,19.9,19.9,19.9
T0856,19.24,19.9,19.9,19.9,19.9,19.9
T0857,22.7,28.93,28.93,28.93,28.93,28.93
T0858,22.7,28.93,28.93,28.93,28.93,28.93
T0859,22.7,28.93,28.93,28.93,28.93,28.93
T0860,22.7,28.93,28.93,28.93,28.93,28.93
T0861,22.7,28.93,28.93,28.93,28.93,28.93
T0862,22.7,28.93,28.93,28.93,28.93,28.93
T0863,22.7,28.93,28.93,28.93,28.93,28.93
T0864,22.7,28.93,28.93,28.93,28.93,28.93
T0865,22.7,28.93,28.93,28.93,28.93,28.93
T0866,22.7,28.93,28.93,28.93,28.93,28.93
T0867,22.7,28.93,28.93,28.93,28.93,28.93
T0868,22.7,28.93,28.93,28.93,28.93,28.93
T0869,22.7,28.93,28.93,28.93,28.93,28.93
T0870,22.7,28.93,28.93,28.93,28.93,28.93
T0871,22.7,28.93,28.93,28.93,28.93,28.93
T0872,20.39,23.5,23.5,23.5,23.5,23.5
T0873,20.39,23.5,23.5,23.5,23.5,23.5
T0874,20.39,23.5,23.5,23.5,23.5,23.5
T0875,19.24,19.9,19.9,19.9,19.9,19.9
T0876,19.24,19.9,19.9,19.9,19.9,19.9
T0877,19.24,19.9,19.9,19.9,19.9,19.9
T0878,19.24,19.9,19.9,19.9,19.9,19.9
T0879,19.24,19.9,19.9,19.9,19.9,19.9
T0880,19.24,19.9,19.9,19.9,19.9,19.9
T0881,22.7,28.93,28.93,28.93,28.93,28.93
T0882,22.7,28.93,28.93,28.93,28.93,28.93
T0883,22.7,28.93,28.93,28.93,28.93,28.93
T0884,22.7,28.93,28.93,28.93,28.93,28.93
T0885,22.7,28.93,28.93,28.93,28.93,28.93
T0886,22.7,28.93,28.93,28.93,28.93,28.93
T0887,22.7,28.93,28.93,28.93,28.93,28.93
T0888,22.7,28.93,28.93,28.93,28.93,28.93
T0889,22.7,28.93,28.93,28.93,28.93,28.93
T0890,22.7,28.93,28.93,28.93,28.93,28.93
T0891,22.7,28.93,28.93,28.93,28.93,28.93
T0892,22.7,28.93,28.93,28.93,28.93,28.93
T0893,22.7,28.93,28.93,28.93,28.93,28.93
T0894,22.7,28.93,28.93,28.93,28.93,28.93
T0895,22.7,28.93,28.93,28.93,28.93,28.93
T0896,20.39,23.5,23.5,23.5,23.5,23.5
T0897,20.39,23.5,23.5,23.5,23.5,23.5
T0898,20.39,23.5,23.5,23.5,23.5,23.5
T0899,19.24,19.9,19.9,19.9,19.9,19.9
T0900,19.24,19.9,19.9,19.9,19.9,19.9
T0901,19.24,19.9,19.9,19.9,19.9,19.9
T0902,19.24,19.9,19.9,19.9,19.9,19.9
T0903,19.24,19.9,19.9,19.9,19.9,19.9
T0904,19.24,19.9,19.9,19.9,19.9,19.9
T0905,22.7,28.93,28.93,28.93,28.93,28.93
T0906,22.7,28.93,28.93,28.93,28.93,28.93
T0907,22.7,28.93,28.93,28.93,28.93,28.93
T0908,22.7,28.93,28.93,28.93,28.93,28.93
T0909,22.7,28.93,28.93,28.93,28.93,28.93
T0910,22.7,28.93,28.93,28.93,28.93,28.93
T0911,22.7,28.93,28.93,28.93,28.93,28.93
T0912,22.7,28.93,28.93,28.93,28.93,28.93
T0913,22.7,28.93,28.93,28.93,28.93,28.93
T0914,22.7,28.93,28.93,28.93,28.93,28.93
T0915,22.7,28.93,28.93,28.93,28.93,28.93
T0916,22.7,28.93,28.93,28.93,28.93,28.93
T0917,22.7,28.93,28.93,28.93,28.93,28.93
T0918,22.7,28.93,28.93,28.93,28.93,28.93
T0919,22.7,28.93,28.93,28.93,28.93,28.93
T0920,20.39,23.5,23.5,23.5,23.5,23.5
T0921,20.39,23.5,23.5,23.5,23.5,23.5
T0922,20.39,23.5,23.5,23.5,23.5,23.5
T0923,19.24,19.9,19.9,19.9,19.9,19.9
T0924,19.24,19.9,19.9,19.9,19.9,19.9
T0925,19.24,19.9,19.9,19.9,19.9,19.9
T0926,19.24,19.9,19.9,19.9,19.9,19.9
T0927,19.24,19.9,19.9,19.9,19.9,19.9
T0928,19.24,19.9,19.9,19.9,19.9,19.9
T0929,22.7,28.93,28.93,28.93,28.93,28.93
T0930,22.7,28.93,28.93,28.93,28.93,28.93
T0931,22.7,28.93,28.93,28.93,28.93,28.93
T0932,22.7,28.93,28.93,28.93,28.93,28.93
T0933,22.7,28.93,28.93,28.93,28.93,28.93
T0934,22.7,28.93,28.93,28.93,28.93,28.93
T0935,22.7,28.93,28.93,28.93,28.93,28.93
T0936,22.7,28.93,28.93,28.93,28.93,28.93
T0937,22.7,28.93,28.93,28.93,28.93,28.93
T0938,22.7,28.93,28.93,28.93,28.93,28.93
T0939,22.7,28.93,28.93,28.93,28.93,28.93
T0940,22.7,28.93,28.93,28.93,28.93,28.93
T0941,22.7,28.93,28.93,28.93,28.93,28.93
T0942,22.7,28.93,28.93,28.93,28.93,28.93
T0943,22.7,28.93,28.93,28.93,28.93,28.93
T0944,20.39,23.5,23.5,23.5,23.5,23.5
T0945,20.39,23.5,23.5,23.5,23.5,23.5
T0946,20.39,23.5,23.5,23.5,23.5,23.5
T0947,19.24,19.9,19.9,19.9,19.9,19.9
T0948,19.24,19.9,19.9,19.9,19.9,19.9
T0949,19.24,19.9,19.9,19.9,19.9,19.9
T0950,19.24,19.9,19.9,19.9,19.9,19.9
T0951,19.24,19.9,19.9,19.9,19.9,19.9
T0952,19.24,19.9,19.9,19.9,19.9,19.9
T0953,22.7,28.93,28.93,28.93,28.93,28.93
T0954,22.7,28.93,28.93,28.93,28.93,28.93
T0955,22.7,28.93,28.93,28.93,28.93,28.93
T0956,22.7,28.93,28.93,28.93,28.93,28.93
T0957,22.7,28.93,28.93,28.93,28.93,28.93
T0958,22.7,28.93,28.93,28.93,28.93,28.93
T0959,22.7,28.93,28.93,28.93,28.93,28.93
T0960,22.7,28.93,28.93,28.93,28.93,28.93
T0961,22.7,28.93,28.93,28.93,28.93,28.93
T0962,22.7,28.93,28.93,28.93,28.93,28.93
T0963,22.7,28.93,28.93,28.93,28.93,28.93
T0964,22.7,28.93,28.93,28.93,28.93,28.93
T0965,22.7,28.93,28.93,28.93,28.93,28.93
T0966,22.7,28.93,28.93,28.93,28.93,28.93
T0967,22.7,28.93,28.93,28.93,28.93,28.93
T0968,20.39,23.5,23.5,23.5,23.5,23.5
T0969,20.39,23.5,23.5,23.5,23.5,23.5
T0970,20.39,23.5,23.5,23.5,23.5,23.5
T0971,19.24,19.9,19.9,19.9,19.9,19.9
T0972,19.24,19.9,19.9,19.9,19.9,19.9
T0973,19.24,19.9,19.9,19.9,19.9,19.9
T0974,19.24,19.9,19.9,19.9,19.9,19.9
T0975,19.24,19.9,19.9,19.9,19.9,19.9
T0976,19.24,19.9,19.9,19.9,19.9,19.9
T0977,22.7,28.93,28.93,28.93,28.93,28.93
T0978,22.7,28.93,28.93,28.93,28.93,28.93
T0979,22.7,28.93,28.93,28.93,28.93,28.93
T0980,22.7,28.93,28.93,28.93,28.93,28.93
T0981,22.7,28.93,28.93,28.93,28.93,28.93
T0982,22.7,28.93,28.93,28.93,28.93,28.93
T0983,22.7,28.93,28.93,28.93,28.93,28.93
T0984,22.7,28.93,28.93,28.93,28.93,28.93
T0985,22.7,28.93,28.93,28.93,28.93,28.93
