timestep,HOB_EL,HP_AMBIENT,HP_PROCESS,ELECTRIC_CHILLER,FREE_COOLING,HP_RECOVERY
T4911,6.5,6.8,6.8,6.8,6.8,6.8
T4912,6.5,6.8,6.8,6.8,6.8,6.8
T4913,6.5,6.8,6.8,6.8,6.8,6.8
T4914,6.5,6.8,6.8,6.8,6.8,6.8
T4915,6.5,6.8,6.8,6.8,6.8,6.8
T4916,9.3,9.2,9.2,9.2,9.2,9.2
T4917,9.3,9.2,9.2,9.2,9.2,9.2
T4918,9.3,9.2,9.2,9.2,9.2,9.2
T4919,9.3,9.2,9.2,9.2,9.2,9.2
T4920,9.3,9.2,9.2,9.2,9.2,9.2
T4921,9.3,9.2,9.2,9.2,9.2,9.2
T4922,9.3,9.2,9.2,9.2,9.2,9.2
T4923,9.3,9.2,9.2,9.2,9.2,9.2
T4924,9.3,9.2,9.2,9.2,9.2,9.2
T4925,9.3,9.2,9.2,9.2,9.2,9.2
T4926,9.3,9.2,9.2,9.2,9.2,9.2
T4927,9.3,9.2,9.2,9.2,9.2,9.2
T4928,9.3,9.2,9.2,9.2,9.2,9.2
T4929,9.3,9.2,9.2,9.2,9.2,9.2
T4930,9.3,9.2,9.2,9.2,9.2,9.2
T4931,9.3,9.2,9.2,9.2,9.2,9.2
T4932,6.5,6.8,6.8,6.8,6.8,6.8
T4933,6.5,6.8,6.8,6.8,6.8,6.8
T4934,6.5,6.8,6.8,6.8,6.8,6.8
T4935,6.5,6.8,6.8,6.8,6.8,6.8
T4936,6.5,6.8,6.8,6.8,6.8,6.8
T4937,6.5,6.8,6.8,6.8,6.8,6.8
T4938,6.5,6.8,6.8,6.8,6.8,6.8
T4939,6.5,6.8,6.8,6.8,6.8,6.8
T4940,9.3,9.2,9.2,9.2,9.2,9.2
T4941,9.3,9.2,9.2,9.2,9.2,9.2
T4942,9.3,9.2,9.2,9.2,9.2,9.2
T4943,9.3,9.2,9.2,9.2,9.2,9.2
T4944,9.3,9.2,9.2,9.2,9.2,9.2
T4945,9.3,9.2,9.2,9.2,9.2,9.2
T4946,9.3,9.2,9.2,9.2,9.2,9.2
T4947,9.3,9.2,9.2,9.2,9.2,9.2
T4948,9.3,9.2,9.2,9.2,9.2,9.2
T4949,9.3,9.2,9.2,9.2,9.2,9.2
T4950,9.3,9.2,9.2,9.2,9.2,9.2
T4951,9.3,9.2,9.2,9.2,9.2,9.2
T4952,9.3,9.2,9.2,9.2,9.2,9.2
T4953,9.3,9.2,9.2,9.2,9.2,9.2
T4954,9.3,9.2,9.2,9.2,9.2,9.2
T4955,9.3,9.2,9.2,9.2,9.2,9.2
T4956,6.5,6.8,6.8,6.8,6.8,6.8
T4957,6.5,6.8,6.8,6.8,6.8,6.8
T4958,6.5,6.8,6.8,6.8,6.8,6.8
T4959,6.5,6.8,6.8,6.8,6.8,6.8
T4960,6.5,6.8,6.8,6.8,6.8,6.8
T4961,6.5,6.8,6.8,6.8,6.8,6.8
T4962,6.5,6.8,6.8,6.8,6.8,6.8
T4963,6.5,6.8,6.8,6.8,6.8,6.8
T4964,9.3,9.2,9.2,9.2,9.2,9.2
T4965,9.3,9.2,9.2,9.2,9.2,9.2
T4966,9.3,9.2,9.2,9.2,9.2,9.2
T4967,9.3,9.2,9.2,9.2,9.2,9.2
T4968,9.3,9.2,9.2,9.2,9.2,9.2
T4969,9.3,9.2,9.2,9.2,9.2,9.2
T4970,9.3,9.2,9.2,9.2,9.2,9.2
T4971,9.3,9.2,9.2,9.2,9.2,9.2
T4972,9.3,9.2,9.2,9.2,9.2,9.2
T4973,9.3,9.2,9.2,9.2,9.2,9.2
T4974,9.3,9.2,9.2,9.2,9.2,9.2
T4975,9.3,9.2,9.2,9.2,9.2,9.2
T4976,9.3,9.2,9.2,9.2,9.2,9.2
T4977,9.3,9.2,9.2,9.2,9.2,9.2
T4978,9.3,9.2,9.2,9.2,9.2,9.2
T4979,9.3,9.2,9.2,9.2,9.2,9.2
T4980,6.5,6.8,6.8,6.8,6.8,6.8
T4981,6.5,6.8,6.8,6.8,6.8,6.8
T4982,6.5,6.8,6.8,6.8,6.8,6.8
T4983,6.5,6.8,6.8,6.8,6.8,6.8
T4984,6.5,6.8,6.8,6.8,6.8,6.8
T4985,6.5,6.8,6.8,6.8,6.8,6.8
T4986,6.5,6.8,6.8,6.8,6.8,6.8
T4987,6.5,6.8,6.8,6.8,6.8,6.8
T4988,9.3,9.2,9.2,9.2,9.2,9.2
T4989,9.3,9.2,9.2,9.2,9.2,9.2
T4990,9.3,9.2,9.2,9.2,9.2,9.2
T4991,9.3,9.2,9.2,9.2,9.2,9.2
T4992,9.3,9.2,9.2,9.2,9.2,9.2
T4993,9.3,9.2,9.2,9.2,9.2,9.2
T4994,9.3,9.2,9.2,9.2,9.2,9.2
T4995,9.3,9.2,9.2,9.2,9.2,9.2
T4996,9.3,9.2,9.2,9.2,9.2,9.2
T4997,9.3,9.2,9.2,9.2,9.2,9.2
T4998,9.3,9.2,9.2,9.2,9.2,9.2
T4999,9.3,9.2,9.2,9.2,9.2,9.2
T5000,9.3,9.2,9.2,9.2,9.2,9.2
T5001,9.3,9.2,9.2,9.2,9.2,9.2
T5002,9.3,9.2,9.2,9.2,9.2,9.2
T5003,9.3,9.2,9.2,9.2,9.2,9.2
T5004,6.5,6.8,6.8,6.8,6.8,6.8
T5005,6.5,6.8,6.8,6.8,6.8,6.8
T5006,6.5,6.8,6.8,6.8,6.8,6.8
T5007,6.5,6.8,6.8,6.8,6.8,6.8
T5008,6.5,6.8,6.8,6.8,6.8,6.8
T5009,6.5,6.8,6.8,6.8,6.8,6.8
T5010,6.5,6.8,6.8,6.8,6.8,6.8
T5011,6.5,6.8,6.8,6.8,6.8,6.8
T5012,9.3,9.2,9.2,9.2,9.2,9.2
T5013,9.3,9.2,9.2,9.2,9.2,9.2
T5014,9.3,9.2,9.2,9.2,9.2,9.2
T5015,9.3,9.2,9.2,9.2,9.2,9.2
T5016,9.3,9.2,9.2,9.2,9.2,9.2
T5017,9.3,9.2,9.2,9.2,9.2,9.2
T5018,9.3,9.2,9.2,9.2,9.2,9.2
T5019,9.3,9.2,9.2,9.2,9.2,9.2
T5020,9.3,9.2,9.2,9.2,9.2,9.2
T5021,9.3,9.2,9.2,9.2,9.2,9.2
T5022,9.3,9.2,9.2,9.2,9.2,9.2
T5023,9.3,9.2,9.2,9.2,9.2,9.2
T5024,9.3,9.2,9.2,9.2,9.2,9.2
T5025,9.3,9.2,9.2,9.2,9.2,9.2
T5026,9.3,9.2,9.2,9.2,9.2,9.2
T5027,9.3,9.2,9.2,9.2,9.2,9.2
T5028,6.5,6.8,6.8,6.8,6.8,6.8
T5029,6.5,6.8,6.8,6.8,6.8,6.8
T5030,6.5,6.8,6.8,6.8,6.8,6.8
T5031,6.5,6.8,6.8,6.8,6.8,6.8
T5032,6.5,6.8,6.8,6.8,6.8,6.8
T5033,6.5,6.8,6.8,6.8,6.8,6.8
T5034,6.5,6.8,6.8,6.8,6.8,6.8
T5035,6.5,6.8,6.8,6.8,6.8,6.8
T5036,9.3,9.2,9.2,9.2,9.2,9.2
T5037,9.3,9.2,9.2,9.2,9.2,9.2
T5038,9.3,9.2,9.2,9.2,9.2,9.2
T5039,9.3,9.2,9.2,9.2,9.2,9.2
T5040,9.3,9.2,9.2,9.2,9.2,9.2
T5041,9.3,9.2,9.2,9.2,9.2,9.2
T5042,9.3,9.2,9.2,9.2,9.2,9.2
T5043,9.3,9.2,9.2,9.2,9.2,9.2
T5044,9.3,9.2,9.2,9.2,9.2,9.2
T5045,9.3,9.2,9.2,9.2,9.2,9.2
T5046,9.3,9.2,9.2,9.2,9.2,9.2
T5047,9.3,9.2,9.2,9.2,9.2,9.2
T5048,9.3,9.2,9.2,9.2,9.2,9.2
T5049,9.3,9.2,9.2,9.2,9.2,9.2
T5050,9.3,9.2,9.2,9.2,9.2,9.2
T5051,9.3,9.2,9.2,9.2,9.2,9.2
T5052,6.5,6.8,6.8,6.8,6.8,6.8
T5053,6.5,6.8,6.8,6.8,6.8,6.8
T5054,6.5,6.8,6.8,6.8,6.8,6.8
T5055,6.5,6.8,6.8,6.8,6.8,6.8
T5056,6.5,6.8,6.8,6.8,6.8,6.8
T5057,6.5,6.8,6.8,6.8,6.8,6.8
T5058,6.5,6.8,6.8,6.8,6.8,6.8
T5059,6.5,6.8,6.8,6.8,6.8,6.8
T5060,9.3,9.2,9.2,9.2,9.2,9.2
T5061,9.3,9.2,9.2,9.2,9.2,9.2
T5062,9.3,9.2,9.2,9.2,9.2,9.2
T5063,9.3,9.2,9.2,9.2,9.2,9.2
T5064,9.3,9.2,9.2,9.2,9.2,9.2
T5065,9.3,9.2,9.2,9.2,9.2,9.2
T5066,9.3,9.2,9.2,9.2,9.2,9.2
T5067,9.3,9.2,9.2,9.2,9.2,9.2
T5068,9.3,9.2,9.2,9.2,9.2,9.2
T5069,9.3,9.2,9.2,9.2,9.2,9.2
T5070,9.3,9.2,9.2,9.2,9.2,9.2
T5071,9.3,9.2,9.2,9.2,9.2,9.2
T5072,9.3,9.2,9.2,9.2,9.2,9.2
T5073,9.3,9.2,9.2,9.2,9.2,9.2
T5074,9.3,9.2,9.2,9.2,9.2,9.2
T5075,9.3,9.2,9.2,9.2,9.2,9.2
T5076,6.5,6.8,6.8,6.8,6.8,6.8
T5077,6.5,6.8,6.8,6.8,6.8,6.8
T5078,6.5,6.8,6.8,6.8,6.8,6.8
T5079,6.5,6.8,6.8,6.8,6.8,6.8
T5080,6.5,6.8,6.8,6.8,6.8,6.8
T5081,6.5,6.8,6.8,6.8,6.8,6.8
T5082,6.5,6.8,6.8,6.8,6.8,6.8
T5083,6.5,6.8,6.8,6.8,6.8,6.8
T5084,9.3,9.2,9.2,9.2,9.2,9.2
T5085,9.3,9.2,9.2,9.2,9.2,9.2
T5086,9.3,9.2,9.2,9.2,9.2,9.2
T5087,9.3,9.2,9.2,9.2,9.2,9.2
T5088,9.3,9.2,9.2,9.2,9.2,9.2
T5089,9.3,9.2,9.2,9.2,9.2,9.2
T5090,9.3,9.2,9.2,9.2,9.2,9.2
T5091,9.3,9.2,9.2,9.2,9.2,9.2
T5092,9.3,9.2,9.2,9.2,9.2,9.2
T5093,9.3,9.2,9.2,9.2,9.2,9.2
T5094,9.3,9.2,9.2,9.2,9.2,9.2
T5095,9.3,9.2,9.2,9.2,9.2,9.2
T5096,9.3,9.2,9.2,9.2,9.2,9.2
T5097,9.3,9.2,9.2,9.2,9.2,9.2
T5098,9.3,9.2,9.2,9.2,9.2,9.2
T5099,9.3,9.2,9.2,9.2,9.2,9.2
T5100,6.5,6.8,6.8,6.8,6.8,6.8
T5101,6.5,6.8,6.8,6.8,6.8,6.8
T5102,6.5,6.8,6.8,6.8,6.8,6.8
T5103,6.5,6.8,6.8,6.8,6.8,6.8
T5104,6.5,6.8,6.8,6.8,6.8,6.8
T5105,6.5,6.8,6.8,6.8,6.8,6.8
T5106,6.5,6.8,6.8,6.8,6.8,6.8
T5107,6.5,6.8,6.8,6.8,6.8,6.8
T5108,9.3,9.2,9.2,9.2,9.2,9.2
T5109,9.3,9.2,9.2,9.2,9.2,9.2
T5110,9.3,9.2,9.2,9.2,9.2,9.2
T5111,6.5,6.8,6.8,6.8,6.8,6.8
T5112,6.5,6.8,6.8,6.8,6.8,6.8
T5113,6.5,6.8,6.8,6.8,6.8,6.8
T5114,6.5,6.8,6.8,6.8,6.8,6.8
T5115,6.5,6.8,6.8,6.8,6.8,6.8
T5116,6.5,6.8,6.8,6.8,6.8,6.8
T5117,6.5,6.8,6.8,6.8,6.8,6.8
T5118,9.3,9.2,9.2,9.2,9.2,9.2
T5119,9.3,9.2,9.2,9.2,9.2,9.2
T5120,9.3,9.2,9.2,9.2,9.2,9.2
T5121,9.3,9.2,9.2,9.2,9.2,9.2
T5122,9.3,9.2,9.2,9.2,9.2,9.2
T5123,9.3,9.2,9.2,9.2,9.2,9.2
T5124,9.3,9.2,9.2,9.2,9.2,9.2
T5125,9.3,9.2,9.2,9.2,9.2,9.2
T5126,9.3,9.2,9.2,9.2,9.2,9.2
T5127,9.3,9.2,9.2,9.2,9.2,9.2
T5128,9.3,9.2,9.2,9.2,9.2,9.2
T5129,9.3,9.2,9.2,9.2,9.2,9.2
T5130,9.3,9.2,9.2,9.2,9.2,9.2
T5131,9.3,9.2,9.2,9.2,9.2,9.2
T5132,9.3,9.2,9.2,9.2,9.2,9.2
T5133,9.3,9.2,9.2,9.2,9.2,9.2
T5134,6.5,6.8,6.8,6.8,6.8,6.8
T5135,6.5,6.8,6.8,6.8,6.8,6.8
T5136,6.5,6.8,6.8,6.8,6.8,6.8
T5137,6.5,6.8,6.8,6.8,6.8,6.8
T5138,6.5,6.8,6.8,6.8,6.8,6.8
T5139,6.5,6.8,6.8,6.8,6.8,6.8
T5140,6.5,6.8,6.8,6.8,6.8,6.8
T5141,6.5,6.8,6.8,6.8,6.8,6.8
T5142,9.3,9.2,9.2,9.2,9.2,9.2
T5143,9.3,9.2,9.2,9.2,9.2,9.2
T5144,9.3,9.2,9.2,9.2,9.2,9.2
T5145,9.3,9.2,9.2,9.2,9.2,9.2
T5146,9.3,9.2,9.2,9.2,9.2,9.2
T5147,9.3,9.2,9.2,9.2,9.2,9.2
T5148,9.3,9.2,9.2,9.2,9.2,9.2
T5149,9.3,9.2,9.2,9.2,9.2,9.2
T5150,9.3,9.2,9.2,9.2,9.2,9.2
T5151,9.3,9.2,9.2,9.2,9.2,9.2
T5152,9.3,9.2,9.2,9.2,9.2,9.2
T5153,9.3,9.2,9.2,9.2,9.2,9.2
T5154,9.3,9.2,9.2,9.2,9.2,9.2
T5155,9.3,9.2,9.2,9.2,9.2,9.2
T5156,9.3,9.2,9.2,9.2,9.2,9.2
T5157,9.3,9.2,9.2,9.2,9.2,9.2
T5158,6.5,6.8,6.8,6.8,6.8,6.8
T5159,6.5,6.8,6.8,6.8,6.8,6.8
T5160,6.5,6.8,6.8,6.8,6.8,6.8
T5161,6.5,6.8,6.8,6.8,6.8,6.8
T5162,6.5,6.8,6.8,6.8,6.8,6.8
T5163,6.5,6.8,6.8,6.8,6.8,6.8
T5164,6.5,6.8,6.8,6.8,6.8,6.8
T5165,6.5,6.8,6.8,6.8,6.8,6.8
T5166,9.3,9.2,9.2,9.2,9.2,9.2
T5167,9.3,9.2,9.2,9.2,9.2,9.2
T5168,9.3,9.2,9.2,9.2,9.2,9.2
T5169,9.3,9.2,9.2,9.2,9.2,9.2
T5170,9.3,9.2,9.2,9.2,9.2,9.2
T5171,9.3,9.2,9.2,9.2,9.2,9.2
T5172,9.3,9.2,9.2,9.2,9.2,9.2
T5173,9.3,9.2,9.2,9.2,9.2,9.2
T5174,9.3,9.2,9.2,9.2,9.2,9.2
T5175,9.3,9.2,9.2,9.2,9.2,9.2
T5176,9.3,9.2,9.2,9.2,9.2,9.2
T5177,9.3,9.2,9.2,9.2,9.2,9.2
T5178,9.3,9.2,9.2,9.2,9.2,9.2
T5179,9.3,9.2,9.2,9.2,9.2,9.2
T5180,9.3,9.2,9.2,9.2,9.2,9.2
T5181,9.3,9.2,9.2,9.2,9.2,9.2
T5182,6.5,6.8,6.8,6.8,6.8,6.8
T5183,6.5,6.8,6.8,6.8,6.8,6.8
T5184,6.5,6.8,6.8,6.8,6.8,6.8
T5185,6.5,6.8,6.8,6.8,6.8,6.8
T5186,6.5,6.8,6.8,6.8,6.8,6.8
T5187,6.5,6.8,6.8,6.8,6.8,6.8
T5188,6.5,6.8,6.8,6.8,6.8,6.8
T5189,6.5,6.8,6.8,6.8,6.8,6.8
T5190,9.3,9.2,9.2,9.2,9.2,9.2
T5191,9.3,9.2,9.2,9.2,9.2,9.2
T5192,9.3,9.2,9.2,9.2,9.2,9.2
T5193,9.3,9.2,9.2,9.2,9.2,9.2
T5194,9.3,9.2,9.2,9.2,9.2,9.2
T5195,9.3,9.2,9.2,9.2,9.2,9.2
T5196,9.3,9.2,9.2,9.2,9.2,9.2
T5197,9.3,9.2,9.2,9.2,9.2,9.2
T5198,9.3,9.2,9.2,9.2,9.2,9.2
T5199,9.3,9.2,9.2,9.2,9.2,9.2
T5200,9.3,9.2,9.2,9.2,9.2,9.2
T5201,9.3,9.2,9.2,9.2,9.2,9.2
T5202,9.3,9.2,9.2,9.2,9.2,9.2
T5203,9.3,9.2,9.2,9.2,9.2,9.2
T5204,9.3,9.2,9.2,9.2,9.2,9.2
T5205,9.3,9.2,9.2,9.2,9.2,9.2
T5206,6.5,6.8,6.8,6.8,6.8,6.8
T5207,6.5,6.8,6.8,6.8,6.8,6.8
T5208,6.5,6.8,6.8,6.8,6.8,6.8
T5209,6.5,6.8,6.8,6.8,6.8,6.8
T5210,6.5,6.8,6.8,6.8,6.8,6.8
T5211,6.5,6.8,6.8,6.8,6.8,6.8
T5212,6.5,6.8,6.8,6.8,6.8,6.8
T5213,6.5,6.8,6.8,6.8,6.8,6.8
T5214,9.3,9.2,9.2,9.2,9.2,9.2
T5215,9.3,9.2,9.2,9.2,9.2,9.2
T5216,9.3,9.2,9.2,9.2,9.2,9.2
T5217,9.3,9.2,9.2,9.2,9.2,9.2
T5218,9.3,9.2,9.2,9.2,9.2,9.2
T5219,9.3,9.2,9.2,9.2,9.2,9.2
T5220,9.3,9.2,9.2,9.2,9.2,9.2
T5221,9.3,9.2,9.2,9.2,9.2,9.2
T5222,9.3,9.2,9.2,9.2,9.2,9.2
T5223,9.3,9.2,9.2,9.2,9.2,9.2
T5224,9.3,9.2,9.2,9.2,9.2,9.2
T5225,9.3,9.2,9.2,9.2,9.2,9.2
T5226,9.3,9.2,9.2,9.2,9.2,9.2
T5227,9.3,9.2,9.2,9.2,9.2,9.2
T5228,9.3,9.2,9.2,9.2,9.2,9.2
T5229,9.3,9.2,9.2,9.2,9.2,9.2
T5230,6.5,6.8,6.8,6.8,6.8,6.8
T5231,6.5,6.8,6.8,6.8,6.8,6.8
T5232,6.5,6.8,6.8,6.8,6.8,6.8
T5233,6.5,6.8,6.8,6.8,6.8,6.8
T5234,6.5,6.8,6.8,6.8,6.8,6.8
T5235,6.5,6.8,6.8,6.8,6.8,6.8
T5236,6.5,6.8,6.8,6.8,6.8,6.8
T5237,6.5,6.8,6.8,6.8,6.8,6.8
T5238,9.3,9.2,9.2,9.2,9.2,9.2
T5239,9.3,9.2,9.2,9.2,9.2,9.2
T5240,9.3,9.2,9.2,9.2,9.2,9.2
T5241,9.3,9.2,9.2,9.2,9.2,9.2
T5242,9.3,9.2,9.2,9.2,9.2,9.2
T5243,9.3,9.2,9.2,9.2,9.2,9.2
T5244,9.3,9.2,9.2,9.2,9.2,9.2
T5245,9.3,9.2,9.2,9.2,9.2,9.2
T5246,9.3,9.2,9.2,9.2,9.2,9.2
T5247,9.3,9.2,9.2,9.2,9.2,9.2
T5248,9.3,9.2,9.2,9.2,9.2,9.2
T5249,9.3,9.2,9.2,9.2,9.2,9.2
T5250,9.3,9.2,9.2,9.2,9.2,9.2
T5251,9.3,9.2,9.2,9.2,9.2,9.2
T5252,9.3,9.2,9.2,9.2,9.2,9.2
T5253,9.3,9.2,9.2,9.2,9.2,9.2
T5254,6.5,6.8,6.8,6.8,6.8,6.8
T5255,6.5,6.8,6.8,6.8,6.8,6.8
T5256,6.5,6.8,6.8,6.8,6.8,6.8
T5257,6.5,6.8,6.8,6.8,6.8,6.8
T5258,6.5,6.8,6.8,6.8,6.8,6.8
T5259,6.5,6.8,6.8,6.8,6.8,6.8
T5260,6.5,6.8,6.8,6.8,6.8,6.8
T5261,6.5,6.8,6.8,6.8,6.8,6.8
T5262,9.3,9.2,9.2,9.2,9.2,9.2
T5263,9.3,9.2,9.2,9.2,9.2,9.2
T5264,9.3,9.2,9.2,9.2,9.2,9.2
T5265,9.3,9.2,9.2,9.2,9.2,9.2
T5266,9.3,9.2,9.2,9.2,9.2,9.2
T5267,9.3,9.2,9.2,9.2,9.2,9.2
T5268,9.3,9.2,9.2,9.2,9.2,9.2
T5269,9.3,9.2,9.2,9.2,9.2,9.2
T5270,9.3,9.2,9.2,9.2,9.2,9.2
T5271,9.3,9.2,9.2,9.2,9.2,9.2
T5272,9.3,9.2,9.2,9.2,9.2,9.2
T5273,9.3,9.2,9.2,9.2,9.2,9.2
T5274,9.3,9.2,9.2,9.2,9.2,9.2
T5275,9.3,9.2,9.2,9.2,9.2,9.2
T5276,9.3,9.2,9.2,9.2,9.2,9.2
T5277,9.3,9.2,9.2,9.2,9.2,9.2
T5278,6.5,6.8,6.8,6.8,6.8,6.8
T5279,6.5,6.8,6.8,6.8,6.8,6.8
T5280,6.5,6.8,6.8,6.8,6.8,6.8
T5281,6.5,6.8,6.8,6.8,6.8,6.8
T5282,6.5,6.8,6.8,6.8,6.8,6.8
T5283,6.5,6.8,6.8,6.8,6.8,6.8
T5284,6.5,6.8,6.8,6.8,6.8,6.8
T5285,6.5,6.8,6.8,6.8,6.8,6.8
T5286,9.3,9.2,9.2,9.2,9.2,9.2
T5287,9.3,9.2,9.2,9.2,9.2,9.2
T5288,9.3,9.2,9.2,9.2,9.2,9.2
T5289,9.3,9.2,9.2,9.2,9.2,9.2
T5290,9.3,9.2,9.2,9.2,9.2,9.2
T5291,9.3,9.2,9.2,9.2,9.2,9.2
T5292,9.3,9.2,9.2,9.2,9.2,9.2
T5293,9.3,9.2,9.2,9.2,9.2,9.2
T5294,9.3,9.2,9.2,9.2,9.2,9.2
T5295,9.3,9.2,9.2,9.2,9.2,9.2
T5296,9.3,9.2,9.2,9.2,9.2,9.2
T5297,9.3,9.2,9.2,9.2,9.2,9.2
T5298,9.3,9.2,9.2,9.2,9.2,9.2
T5299,9.3,9.2,9.2,9.2,9.2,9.2
T5300,9.3,9.2,9.2,9.2,9.2,9.2
T5301,9.3,9.2,9.2,9.2,9.2,9.2
T5302,6.5,6.8,6.8,6.8,6.8,6.8
T5303,6.5,6.8,6.8,6.8,6.8,6.8
T5304,6.5,6.8,6.8,6.8,6.8,6.8
T5305,6.5,6.8,6.8,6.8,6.8,6.8
T5306,6.5,6.8,6.8,6.8,6.8,6.8
T5307,6.5,6.8,6.8,6.8,6.8,6.8
T5308,6.5,6.8,6.8,6.8,6.8,6.8
T5309,6.5,6.8,6.8,6.8,6.8,6.8
T5310,9.3,9.2,9.2,9.2,9.2,9.2
T5311,9.3,9.2,9.2,9.2,9.2,9.2
T5312,9.3,9.2,9.2,9.2,9.2,9.2
T5313,9.3,9.2,9.2,9.2,9.2,9.2
T5314,9.3,9.2,9.2,9.2,9.2,9.2
T5315,9.3,9.2,9.2,9.2,9.2,9.2
T5316,9.3,9.2,9.2,9.2,9.2,9.2
T5317,9.3,9.2,9.2,9.2,9.2,9.2
T5318,9.3,9.2,9.2,9.2,9.2,9.2
T5319,9.3,9.2,9.2,9.2,9.2,9.2
T5320,9.3,9.2,9.2,9.2,9.2,9.2
T5321,9.3,9.2,9.2,9.2,9.2,9.2
T5322,9.3,9.2,9.2,9.2,9.2,9.2
T5323,9.3,9.2,9.2,9.2,9.2,9.2
T5324,9.3,9.2,9.2,9.2,9.2,9.2
T5325,9.3,9.2,9.2,9.2,9.2,9.2
T5326,6.5,6.8,6.8,6.8,6.8,6.8
T5327,6.5,6.8,6.8,6.8,6.8,6.8
T5328,6.5,6.8,6.8,6.8,6.8,6.8
T5329,6.5,6.8,6.8,6.8,6.8,6.8
T5330,6.5,6.8,6.8,6.8,6.8,6.8
T5331,6.5,6.8,6.8,6.8,6.8,6.8
T5332,6.5,6.8,6.8,6.8,6.8,6.8
T5333,6.5,6.8,6.8,6.8,6.8,6.8
T5334,9.3,9.2,9.2,9.2,9.2,9.2
T5335,9.3,9.2,9.2,9.2,9.2,9.2
T5336,9.3,9.2,9.2,9.2,9.2,9.2
T5337,9.3,9.2,9.2,9.2,9.2,9.2
T5338,9.3,9.2,9.2,9.2,9.2,9.2
T5339,9.3,9.2,9.2,9.2,9.2,9.2
T5340,9.3,9.2,9.2,9.2,9.2,9.2
T5341,9.3,9.2,9.2,9.2,9.2,9.2
T5342,9.3,9.2,9.2,9.2,9.2,9.2
T5343,9.3,9.2,9.2,9.2,9.2,9.2
T5344,9.3,9.2,9.2,9.2,9.2,9.2
T5345,9.3,9.2,9.2,9.2,9.2,9.2
T5346,9.3,9.2,9.2,9.2,9.2,9.2
T5347,9.3,9.2,9.2,9.2,9.2,9.2
T5348,9.3,9.2,9.2,9.2,9.2,9.2
T5349,9.3,9.2,9.2,9.2,9.2,9.2
T5350,6.5,6.8,6.8,6.8,6.8,6.8
T5351,6.5,6.8,6.8,6.8,6.8,6.8
T5352,6.5,6.8,6.8,6.8,6.8,6.8
T5353,6.5,6.8,6.8,6.8,6.8,6.8
T5354,6.5,6.8,6.8,6.8,6.8,6.8
T5355,6.5,6.8,6.8,6.8,6.8,6.8
T5356,6.5,6.8,6.8,6.8,6.8,6.8
T5357,6.5,6.8,6.8,6.8,6.8,6.8
T5358,9.3,9.2,9.2,9.2,9.2,9.2
T5359,9.3,9.2,9.2,9.2,9.2,9.2
T5360,9.3,9.2,9.2,9.2,9.2,9.2
T5361,9.3,9.2,9.2,9.2,9.2,9.2
T5362,9.3,9.2,9.2,9.2,9.2,9.2
T5363,9.3,9.2,9.2,9.2,9.2,9.2
T5364,9.3,9.2,9.2,9.2,9.2,9.2
T5365,9.3,9.2,9.2,9.2,9.2,9.2
T5366,9.3,9.2,9.2,9.2,9.2,9.2
T5367,9.3,9.2,9.2,9.2,9.2,9.2
T5368,9.3,9.2,9.2,9.2,9.2,9.2
T5369,9.3,9.2,9.2,9.2,9.2,9.2
T5370,9.3,9.2,9.2,9.2,9.2,9.2
T5371,9.3,9.2,9.2,9.2,9.2,9.2
T5372,9.3,9.2,9.2,9.2,9.2,9.2
T5373,9.3,9.2,9.2,9.2,9.2,9.2
T5374,6.5,6.8,6.8,6.8,6.8,6.8
T5375,6.5,6.8,6.8,6.8,6.8,6.8
T5376,6.5,6.8,6.8,6.8,6.8,6.8
T5377,6.5,6.8,6.8,6.8,6.8,6.8
T5378,6.5,6.8,6.8,6.8,6.8,6.8
T5379,6.5,6.8,6.8,6.8,6.8,6.8
T5380,6.5,6.8,6.8,6.8,6.8,6.8
T5381,6.5,6.8,6.8,6.8,6.8,6.8
T5382,9.3,9.2,9.2,9.2,9.2,9.2
T5383,9.3,9.2,9.2,9.2,9.2,9.2
T5384,9.3,9.2,9.2,9.2,9.2,9.2
T5385,9.3,9.2,9.2,9.2,9.2,9.2
T5386,9.3,9.2,9.2,9.2,9.2,9.2
T5387,9.3,9.2,9.2,9.2,9.2,9.2
T5388,9.3,9.2,9.2,9.2,9.2,9.2
T5389,9.3,9.2,9.2,9.2,9.2,9.2
T5390,9.3,9.2,9.2,9.2,9.2,9.2
T5391,9.3,9.2,9.2,9.2,9.2,9.2
T5392,9.3,9.2,9.2,9.2,9.2,9.2
T5393,9.3,9.2,9.2,9.2,9.2,9.2
T5394,9.3,9.2,9.2,9.2,9.2,9.2
T5395,9.3,9.2,9.2,9.2,9.2,9.2
T5396,9.3,9.2,9.2,9.2,9.2,9.2
T5397,9.3,9.2,9.2,9.2,9.2,9.2
T5398,6.5,6.8,6.8,6.8,6.8,6.8
T5399,6.5,6.8,6.8,6.8,6.8,6.8
T5400,6.5,6.8,6.8,6.8,6.8,6.8
T5401,6.5,6.8,6.8,6.8,6.8,6.8
T5402,6.5,6.8,6.8,6.8,6.8,6.8
T5403,6.5,6.8,6.8,6.8,6.8,6.8
T5404,6.5,6.8,6.8,6.8,6.8,6.8
T5405,6.5,6.8,6.8,6.8,6.8,6.8
T5406,9.3,9.2,9.2,9.2,9.2,9.2
T5407,9.3,9.2,9.2,9.2,9.2,9.2
