,AMV3,AVV1,AVV2,AMV1,AMV4,ARC,ARGO5,ARGO6,HCV7,HCV8,KKV7,KKV8,VF5,VF6,HOB_BG,HOB_EL,HOB_FO,HOB_GO,HOB_NG,HOB_WP,HOB_WW,EH,HP
T1501,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.22,29.60,47.22,22.32,34.92,12.07,0.00,45.22
T1502,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,44.16,29.60,47.22,22.32,34.92,12.07,0.00,44.16
T1503,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.06,29.60,47.22,22.32,34.92,12.07,0.00,45.06
T1504,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,49.89,29.60,47.22,22.32,34.92,12.07,0.00,49.89
T1505,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,61.55,29.60,47.22,22.32,34.92,12.07,0.00,61.55
T1506,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,74.92,29.60,47.22,22.32,34.92,12.07,0.00,74.92
T1507,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,73.84,29.60,47.22,22.32,34.92,12.07,0.00,73.84
T1508,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,54.07,29.60,47.22,22.32,34.92,12.07,0.00,54.07
T1509,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,46.02,29.60,47.22,22.32,34.92,12.07,0.00,46.02
T1510,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,41.52,29.60,47.22,22.32,34.92,12.07,0.00,41.52
T1511,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,39.44,29.60,47.22,22.32,34.92,12.07,0.00,39.44
T1512,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,38.17,29.60,47.22,22.32,34.92,12.07,0.00,38.17
T1513,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,36.85,29.60,47.22,22.32,34.92,12.07,0.00,36.85
T1514,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,36.21,29.60,47.22,22.32,34.92,12.07,0.00,36.21
T1515,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,36.74,29.60,47.22,22.32,34.92,12.07,0.00,36.74
T1516,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,37.62,29.60,47.22,22.32,34.92,12.07,0.00,37.62
T1517,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,39.32,29.60,47.22,22.32,34.92,12.07,0.00,39.32
T1518,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,58.76,29.60,47.22,22.32,34.92,12.07,0.00,58.76
T1519,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,70.93,29.60,47.22,22.32,34.92,12.07,0.00,70.93
T1520,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,78.75,29.60,47.22,22.32,34.92,12.07,0.00,78.75
T1521,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,74.96,29.60,47.22,22.32,34.92,12.07,0.00,74.96
T1522,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,63.28,29.60,47.22,22.32,34.92,12.07,0.00,63.28
T1523,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,59.35,29.60,47.22,22.32,34.92,12.07,0.00,59.35
T1524,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,57.83,29.60,47.22,22.32,34.92,12.07,0.00,57.83
T1525,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,57.23,29.60,47.22,22.32,34.92,12.07,0.00,57.23
T1526,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,55.57,29.60,47.22,22.32,34.92,12.07,0.00,55.57
T1527,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,46.22,29.60,47.22,22.32,34.92,12.07,0.00,46.22
T1528,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,54.48,29.60,47.22,22.32,34.92,12.07,0.00,54.48
T1529,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,60.13,29.60,47.22,22.32,34.92,12.07,0.00,60.13
T1530,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,70.41,29.60,47.22,22.32,34.92,12.07,0.00,70.41
T1531,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.13,29.60,47.22,22.32,34.92,12.07,0.00,45.13
T1532,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,38.89,29.60,47.22,22.32,34.92,12.07,0.00,38.89
T1533,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,35.38,29.60,47.22,22.32,34.92,12.07,0.00,35.38
T1534,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,35.01,29.60,47.22,22.32,34.92,12.07,0.00,35.01
T1535,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.83,29.60,47.22,22.32,34.92,12.07,0.00,32.83
T1536,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.28,29.60,47.22,22.32,34.92,12.07,0.00,32.28
T1537,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.62,29.60,47.22,22.32,34.92,12.07,0.00,31.62
T1538,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,26.32,29.60,47.22,22.32,34.92,12.07,0.00,26.32
T1539,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,23.08,29.60,47.22,22.32,34.92,12.07,0.00,23.08
T1540,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,22.92,29.60,47.22,22.32,34.92,12.07,0.00,22.92
T1541,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,23.93,29.60,47.22,22.32,34.92,12.07,0.00,23.93
T1542,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,37.15,29.60,47.22,22.32,34.92,12.07,0.00,37.15
T1543,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.72,29.60,47.22,22.32,34.92,12.07,0.00,43.72
T1544,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,47.11,29.60,47.22,22.32,34.92,12.07,0.00,47.11
T1545,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.95,29.60,47.22,22.32,34.92,12.07,0.00,45.95
T1546,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,44.10,29.60,47.22,22.32,34.92,12.07,0.00,44.10
T1547,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.06,29.60,47.22,22.32,34.92,12.07,0.00,43.06
T1548,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,38.58,29.60,47.22,22.32,34.92,12.07,0.00,38.58
T1549,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,26.17,29.60,47.22,22.32,34.92,12.07,0.00,26.17
T1550,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,22.72,29.60,47.22,22.32,34.92,12.07,0.00,22.72
T1551,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,23.26,29.60,47.22,22.32,34.92,12.07,0.00,23.26
T1552,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,27.42,29.60,47.22,22.32,34.92,12.07,0.00,27.42
T1553,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,42.63,29.60,47.22,22.32,34.92,12.07,0.00,42.63
T1554,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,46.29,29.60,47.22,22.32,34.92,12.07,0.00,46.29
T1555,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,42.58,29.60,47.22,22.32,34.92,12.07,0.00,42.58
T1556,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,40.68,29.60,47.22,22.32,34.92,12.07,0.00,40.68
T1557,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,40.56,29.60,47.22,22.32,34.92,12.07,0.00,40.56
T1558,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,38.00,29.60,47.22,22.32,34.92,12.07,0.00,38.00
T1559,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,35.77,29.60,47.22,22.32,34.92,12.07,0.00,35.77
T1560,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,38.02,29.60,47.22,22.32,34.92,12.07,0.00,38.02
T1561,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.71,29.60,47.22,22.32,34.92,12.07,0.00,32.71
T1562,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.98,29.60,47.22,22.32,34.92,12.07,0.00,31.98
T1563,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.61,29.60,47.22,22.32,34.92,12.07,0.00,31.61
T1564,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.92,29.60,47.22,22.32,34.92,12.07,0.00,31.92
T1565,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.73,29.60,47.22,22.32,34.92,12.07,0.00,31.73
T1566,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,33.84,29.60,47.22,22.32,34.92,12.07,0.00,33.84
T1567,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,38.61,29.60,47.22,22.32,34.92,12.07,0.00,38.61
T1568,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,41.81,29.60,47.22,22.32,34.92,12.07,0.00,41.81
T1569,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.85,29.60,47.22,22.32,34.92,12.07,0.00,43.85
T1570,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,39.23,29.60,47.22,22.32,34.92,12.07,0.00,39.23
T1571,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,36.89,29.60,47.22,22.32,34.92,12.07,0.00,36.89
T1572,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,34.84,29.60,47.22,22.32,34.92,12.07,0.00,34.84
T1573,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,33.98,29.60,47.22,22.32,34.92,12.07,0.00,33.98
T1574,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,33.55,29.60,47.22,22.32,34.92,12.07,0.00,33.55
T1575,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,34.11,29.60,47.22,22.32,34.92,12.07,0.00,34.11
T1576,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,39.08,29.60,47.22,22.32,34.92,12.07,0.00,39.08
T1577,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,46.42,29.60,47.22,22.32,34.92,12.07,0.00,46.42
T1578,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,48.71,29.60,47.22,22.32,34.92,12.07,0.00,48.71
T1579,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,49.84,29.60,47.22,22.32,34.92,12.07,0.00,49.84
T1580,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.15,29.60,47.22,22.32,34.92,12.07,0.00,45.15
T1581,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,37.41,29.60,47.22,22.32,34.92,12.07,0.00,37.41
T1582,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,28.65,29.60,47.22,22.32,34.92,12.07,0.00,28.65
T1583,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,22.55,29.60,47.22,22.32,34.92,12.07,0.00,22.55
T1584,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,18.02,29.60,47.22,22.32,34.92,12.07,0.00,18.02
T1585,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,17.99,29.60,47.22,22.32,34.92,12.07,0.00,17.99
T1586,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,17.29,29.60,47.22,22.32,34.92,12.07,0.00,17.29
T1587,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.97,29.60,47.22,22.32,34.92,12.07,0.00,16.97
T1588,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.40,29.60,47.22,22.32,34.92,12.07,0.00,16.40
T1589,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.20,29.60,47.22,22.32,34.92,12.07,0.00,16.20
T1590,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,15.89,29.60,47.22,22.32,34.92,12.07,0.00,15.89
T1591,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.62,29.60,47.22,22.32,34.92,12.07,0.00,16.62
T1592,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.31,29.60,47.22,22.32,34.92,12.07,0.00,16.31
T1593,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.09,29.60,47.22,22.32,34.92,12.07,0.00,16.09
T1594,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.02,29.60,47.22,22.32,34.92,12.07,0.00,16.02
T1595,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.19,29.60,47.22,22.32,34.92,12.07,0.00,16.19
T1596,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.46,29.60,47.22,22.32,34.92,12.07,0.00,16.46
T1597,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,15.64,29.60,47.22,22.32,34.92,12.07,0.00,15.64
T1598,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.06,29.60,47.22,22.32,34.92,12.07,0.00,16.06
T1599,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.43,29.60,47.22,22.32,34.92,12.07,0.00,16.43
T1600,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.02,29.60,47.22,22.32,34.92,12.07,0.00,16.02
T1601,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.07,29.60,47.22,22.32,34.92,12.07,0.00,16.07
T1602,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.78,29.60,47.22,22.32,34.92,12.07,0.00,16.78
T1603,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,17.36,29.60,47.22,22.32,34.92,12.07,0.00,17.36
T1604,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.47,29.60,47.22,22.32,34.92,12.07,0.00,16.47
T1605,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.09,29.60,47.22,22.32,34.92,12.07,0.00,31.09
T1606,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,31.47,29.60,47.22,22.32,34.92,12.07,0.00,31.47
T1607,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,30.00,29.60,47.22,22.32,34.92,12.07,0.00,30.00
T1608,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.77,29.60,47.22,22.32,34.92,12.07,0.00,16.77
T1609,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.68,29.60,47.22,22.32,34.92,12.07,0.00,32.68
T1610,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.71,29.60,47.22,22.32,34.92,12.07,0.00,32.71
T1611,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.88,29.60,47.22,22.32,34.92,12.07,0.00,32.88
T1612,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.29,29.60,47.22,22.32,34.92,12.07,0.00,32.29
T1613,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,32.79,29.60,47.22,22.32,34.92,12.07,0.00,32.79
T1614,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.05,29.60,47.22,22.32,34.92,12.07,0.00,45.05
T1615,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,56.08,29.60,47.22,22.32,34.92,12.07,0.00,56.08
T1616,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,61.38,29.60,47.22,22.32,34.92,12.07,0.00,61.38
T1617,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,56.46,29.60,47.22,22.32,34.92,12.07,0.00,56.46
T1618,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,49.63,29.60,47.22,22.32,34.92,12.07,0.00,49.63
T1619,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,49.04,29.60,47.22,22.32,34.92,12.07,0.00,49.04
T1620,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,45.07,29.60,47.22,22.32,34.92,12.07,0.00,45.07
T1621,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,44.58,29.60,47.22,22.32,34.92,12.07,0.00,44.58
T1622,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.73,29.60,47.22,22.32,34.92,12.07,0.00,43.73
T1623,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,47.74,29.60,47.22,22.32,34.92,12.07,0.00,47.74
T1624,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,53.42,29.60,47.22,22.32,34.92,12.07,0.00,53.42
T1625,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,60.50,29.60,47.22,22.32,34.92,12.07,0.00,60.50
T1626,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,66.10,29.60,47.22,22.32,34.92,12.07,0.00,66.10
T1627,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,70.81,29.60,47.22,22.32,34.92,12.07,0.00,70.81
T1628,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,51.03,29.60,47.22,22.32,34.92,12.07,0.00,51.03
T1629,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,46.37,29.60,47.22,22.32,34.92,12.07,0.00,46.37
T1630,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,43.43,29.60,47.22,22.32,34.92,12.07,0.00,43.43
T1631,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,34.94,29.60,47.22,22.32,34.92,12.07,0.00,34.94
T1632,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,25.13,29.60,47.22,22.32,34.92,12.07,0.00,25.13
T1633,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.05,29.60,47.22,22.32,34.92,12.07,0.00,16.05
T1634,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,16.76,29.60,47.22,22.32,34.92,12.07,0.00,16.76
T1635,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,18.15,29.60,47.22,22.32,34.92,12.07,0.00,18.15
T1636,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,19.40,29.60,47.22,22.32,34.92,12.07,0.00,19.40
T1637,8.80,34.92,34.92,34.92,25.86,-19.70,-19.70,-19.70,22.32,22.32,25.86,25.86,-19.70,-19.70,80.40,18.54,29.60,47.22,22.32,34.92,12.07,0.00,18.54
